HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,GY_ROLL,GY_YAW,GY_PITCH,ACC_X,ACC_Y,ACC_Z,SV_POS
a,241662,0.000,8.394,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,241666,0.000,9.124,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,241670,0.000,1.521,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,241674,0.000,-7.473,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.120
a,241678,0.000,-9.637,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.140
a,241682,0.000,-2.989,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.271
a,241686,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.340
a,241690,0.000,8.401,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,241694,0.000,9.113,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.931
a,241698,0.000,1.479,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.359
a,241702,0.000,-7.510,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.340
a,241706,0.000,-9.619,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.567
a,241710,0.000,-2.909,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.699
a,241714,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,7.559
a,241718,0.000,8.409,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.911
a,241722,0.000,9.101,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.043
a,241726,0.000,1.438,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.458
a,241730,0.000,-7.547,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.340
a,241734,0.000,-9.599,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.755
a,241738,0.000,-2.829,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.655
a,241742,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.064
a,241746,0.000,8.416,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,241750,0.000,9.090,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.008
a,241754,0.000,1.397,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.502
a,241758,0.000,-7.583,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.812
a,241762,0.000,-9.579,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.131
a,241766,0.000,-2.749,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.337
a,241770,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,5.977
a,241774,0.000,8.424,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,8.833
a,241778,0.000,9.078,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.964
a,241782,0.000,1.355,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.680
a,241786,0.000,-7.620,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.681
a,241790,0.000,-9.559,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,241794,0.000,-2.668,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.743
a,241798,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.284
a,241802,0.000,8.431,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.340
a,241806,0.000,9.066,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.634
a,241810,0.000,1.314,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.205
a,241814,0.000,-7.656,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.725
a,241818,0.000,-9.538,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.161
a,241822,0.000,-2.587,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.228
a,241826,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,241830,0.000,8.439,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,241834,0.000,9.054,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.019
a,241838,0.000,1.272,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.799
a,241842,0.000,-7.692,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,241846,0.000,-9.517,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.678
a,241850,0.000,-2.506,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.634
a,241854,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.340
a,241858,0.000,8.446,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.340
a,241862,0.000,9.043,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.546
a,241866,0.000,1.231,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.340
a,241870,0.000,-7.727,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,241874,0.000,-9.496,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.239
a,241878,0.000,-2.425,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.479
a,241882,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.823
a,241886,0.000,8.454,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,241890,0.000,9.031,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.250
a,241894,0.000,1.189,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.249
a,241898,0.000,-7.762,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.208
a,241902,0.000,-9.473,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.008
a,241906,0.000,-2.344,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.087
a,241910,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.955
a,241914,0.000,8.461,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,5.449
a,241918,0.000,9.019,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.711
a,241922,0.000,1.147,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.942
a,241926,0.000,-7.797,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,5.977
a,241930,0.000,-9.451,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.208
a,241934,0.000,-2.262,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.590
a,241938,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,241942,0.000,8.469,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,241946,0.000,9.007,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.205
a,241950,0.000,1.106,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,241954,0.000,-7.832,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.725
a,241958,0.000,-9.428,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.502
a,241962,0.000,-2.181,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.590
a,241966,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,241970,0.000,8.476,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,241974,0.000,8.994,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.472
a,241978,0.000,1.064,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.205
a,241982,0.000,-7.867,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,241986,0.000,-9.404,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.711
a,241990,0.000,-2.099,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.534
a,241994,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.516
a,241998,0.000,8.483,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,242002,0.000,8.982,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.206
a,242006,0.000,1.023,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.834
a,242010,0.000,-7.901,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,242014,0.000,-9.380,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.358
a,242018,0.000,-2.017,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.986
a,242022,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.911
a,242026,0.000,8.491,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.867
a,242030,0.000,8.970,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.446
a,242034,0.000,0.981,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.128
a,242038,0.000,-7.935,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,242042,0.000,-9.356,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.271
a,242046,0.000,-1.935,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.305
a,242050,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,242054,0.000,8.498,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.175
a,242058,0.000,8.957,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.590
a,242062,0.000,0.939,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,242066,0.000,-7.969,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.593
a,242070,0.000,-9.331,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.446
a,242074,0.000,-1.853,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.636
a,242078,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,242082,0.000,8.506,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,242086,0.000,8.945,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.502
a,242090,0.000,0.898,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.184
a,242094,0.000,-8.003,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,242098,0.000,-9.306,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.195
a,242102,0.000,-1.770,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,18.018
a,242106,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.680
a,242110,0.000,8.513,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.899
a,242114,0.000,8.933,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.821
a,242118,0.000,0.856,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.999
a,242122,0.000,-8.036,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,242126,0.000,-9.280,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.611
a,242130,0.000,-1.688,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.161
a,242134,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.087
a,242138,0.000,8.520,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,7.515
a,242142,0.000,8.920,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.614
a,242146,0.000,0.814,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.315
a,242150,0.000,-8.069,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,242154,0.000,-9.254,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.952
a,242158,0.000,-1.605,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,18.677
a,242162,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,7.515
a,242166,0.000,8.527,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.911
a,242170,0.000,8.907,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.702
a,242174,0.000,0.772,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.722
a,242178,0.000,-8.102,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,242182,0.000,-9.227,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,18.853
a,242186,0.000,-1.522,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.930
a,242190,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.867
a,242194,0.000,8.535,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.955
a,242198,0.000,8.895,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,242202,0.000,0.731,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.908
a,242206,0.000,-8.135,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.681
a,242210,0.000,-9.200,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.743
a,242214,0.000,-1.440,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.140
a,242218,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,242222,0.000,8.542,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,242226,0.000,8.882,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.437
a,242230,0.000,0.689,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.381
a,242234,0.000,-8.167,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.461
a,242238,0.000,-9.172,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,18.809
a,242242,0.000,-1.357,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.096
a,242246,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.340
a,242250,0.000,8.549,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,242254,0.000,8.869,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.358
a,242258,0.000,0.647,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.777
a,242262,0.000,-8.199,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.461
a,242266,0.000,-9.144,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.337
a,242270,0.000,-1.274,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.831
a,242274,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.208
a,242278,0.000,8.557,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.769
a,242282,0.000,8.856,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.964
a,242286,0.000,0.605,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,9.141
a,242290,0.000,-8.231,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.637
a,242294,0.000,-9.116,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.118
a,242298,0.000,-1.191,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.909
a,242302,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.681
a,242306,0.000,8.564,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.593
a,242310,0.000,8.843,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.711
a,242314,0.000,0.564,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.867
a,242318,0.000,-8.263,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.549
a,242322,0.000,-9.087,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.120
a,242326,0.000,-1.107,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.711
a,242330,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,242334,0.000,8.571,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.769
a,242338,0.000,8.830,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.315
a,242342,0.000,0.522,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.120
a,242346,0.000,-8.294,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.812
a,242350,0.000,-9.058,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.831
a,242354,0.000,-1.024,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.472
a,242358,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.472
a,242362,0.000,8.578,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,242366,0.000,8.817,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,242370,0.000,0.480,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.711
a,242374,0.000,-8.325,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.769
a,242378,0.000,-9.028,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,8.877
a,242382,0.000,-0.941,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.931
a,242386,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,242390,0.000,8.585,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,242394,0.000,8.804,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,5.361
a,242398,0.000,0.438,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.472
a,242402,0.000,-8.356,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.725
a,242406,0.000,-8.998,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,6.768
a,242410,0.000,-0.857,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.096
a,242414,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,242418,0.000,8.592,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,242422,0.000,8.790,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.996
a,242426,0.000,0.396,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.546
a,242430,0.000,-8.386,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.593
a,242434,0.000,-8.967,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.590
a,242438,0.000,-0.774,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.790
a,242442,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.208
a,242446,0.000,8.600,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.208
a,242450,0.000,8.777,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.393
a,242454,0.000,0.354,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,9.624
a,242458,0.000,-8.416,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.681
a,242462,0.000,-8.936,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.073
a,242466,0.000,-0.690,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.722
a,242470,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.340
a,242474,0.000,8.607,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.340
a,242478,0.000,8.764,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.161
a,242482,0.000,0.313,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.393
a,242486,0.000,-8.447,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.867
a,242490,0.000,-8.904,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.611
a,242494,0.000,-0.607,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.867
a,242498,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,242502,0.000,8.614,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,242506,0.000,8.750,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.425
a,242510,0.000,0.271,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.823
a,242514,0.000,-8.476,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.681
a,242518,0.000,-8.872,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.820
a,242522,0.000,-0.523,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.437
a,242526,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,242530,0.000,8.621,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,242534,0.000,8.737,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.634
a,242538,0.000,0.229,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.052
a,242542,0.000,-8.506,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,242546,0.000,-8.840,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,5.493
a,242550,0.000,-0.440,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.667
a,242554,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.208
a,242558,0.000,8.628,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,242562,0.000,8.723,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.205
a,242566,0.000,0.187,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.117
a,242570,0.000,-8.535,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.065
a,242574,0.000,-8.807,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.381
a,242578,0.000,-0.356,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.799
a,242582,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.120
a,242586,0.000,8.635,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.769
a,242590,0.000,8.709,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.337
a,242594,0.000,0.145,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,242598,0.000,-8.564,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.417
a,242602,0.000,-8.774,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.930
a,242606,0.000,-0.272,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.337
a,242610,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,5.273
a,242614,0.000,8.642,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,242618,0.000,8.695,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,18.018
a,242622,0.000,0.103,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.073
a,242626,0.000,-8.593,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.065
a,242630,0.000,-8.740,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.655
a,242634,0.000,-0.189,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.052
a,242638,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.725
a,242642,0.000,8.649,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.812
a,242646,0.000,8.682,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.776
a,242650,0.000,0.061,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.590
a,242654,0.000,-8.621,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.417
a,242658,0.000,-8.706,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.787
a,242662,0.000,-0.105,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.820
a,242666,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,242670,0.000,8.656,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,242674,0.000,8.668,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.820
a,242678,0.000,0.020,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.096
a,242682,0.000,-8.649,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.461
a,242686,0.000,-8.672,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,18.062
a,242690,0.000,-0.021,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.414
a,242694,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,242698,0.000,8.663,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.296
a,242702,0.000,8.654,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.227
a,242706,0.000,-0.022,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.612
a,242710,0.000,-8.677,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.461
a,242714,0.000,-8.637,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.314
a,242718,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,8.921
a,242722,0.000,8.669,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,242726,0.000,8.642,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.384
a,242730,0.000,-0.058,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.908
a,242734,0.000,-8.701,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,5.449
a,242738,0.000,-8.606,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,10.942
a,242742,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.458
a,242746,0.000,8.675,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,2.681
a,242750,0.000,8.630,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.777
a,242754,0.000,-0.094,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.162
a,242758,0.000,-8.724,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.208
a,242762,0.000,-8.576,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.402
a,242766,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.590
a,242770,0.000,8.681,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.131
a,242774,0.000,8.618,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.678
a,242778,0.000,-0.130,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.799
a,242782,0.000,-8.748,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,242786,0.000,-8.545,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,18.018
a,242790,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,13.931
a,242794,0.000,8.687,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.823
a,242798,0.000,8.605,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.834
a,242802,0.000,-0.166,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.699
a,242806,0.000,-8.771,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.252
a,242810,0.000,-8.514,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,17.974
a,242814,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.655
a,242818,0.000,8.693,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.911
a,242822,0.000,8.593,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,16.436
a,242826,0.000,-0.202,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,14.458
a,242830,0.000,-8.794,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.164
a,242834,0.000,-8.482,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,15.205
a,242838,0.000,0.000,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,11.118
a,242842,0.000,8.699,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
a,242846,0.000,8.581,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,4.614
a,242850,0.000,-0.238,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,12.480
a,242854,0.000,-8.816,36.000,-0.111,0.108,0.372,2.113,9.378,2.234,3.428
