HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,GY_ROLL,GY_YAW,GY_PITCH,ACC_X,ACC_Y,ACC_Z,SWP_SG,SV_POS
a,78819,0.000,0.000,36.000,-0.063,-0.058,-1.314,2.204,9.352,2.265,0.000,4.087
a,78823,0.000,0.000,36.000,-0.063,0.049,-0.551,2.198,9.366,2.246,0.000,4.570
a,78827,0.000,0.000,36.000,0.060,-0.043,0.548,2.213,9.391,2.230,0.000,4.219
a,78831,0.000,0.000,36.000,0.166,0.003,0.671,2.189,9.374,2.213,0.000,4.570
a,78835,0.000,0.000,36.000,0.273,0.018,1.388,2.206,9.376,2.225,0.000,4.526
a,78840,0.000,0.000,36.000,0.075,0.080,1.709,2.204,9.373,2.246,0.000,4.570
a,78844,0.000,0.000,36.000,0.197,-0.149,-0.963,2.182,9.358,2.254,0.000,4.175
a,78847,0.000,0.000,36.000,0.121,-0.241,-0.032,2.204,9.348,2.223,0.000,4.175
a,78851,0.000,0.000,36.000,-0.093,0.003,0.930,2.207,9.351,2.230,0.000,4.614
a,78855,0.000,0.000,36.000,-0.093,-0.043,1.144,2.182,9.364,2.242,0.000,4.219
a,78860,0.000,0.000,36.000,0.212,-0.058,-1.238,2.215,9.371,2.259,0.000,4.131
a,78864,0.000,0.000,36.000,0.121,0.064,1.938,2.189,9.382,2.247,0.000,4.219
a,78868,0.000,0.000,36.000,0.243,0.171,1.067,2.201,9.365,2.227,0.000,4.175
a,78872,0.000,0.000,36.000,0.289,0.003,1.296,2.188,9.389,2.234,0.000,4.570
a,78875,0.000,0.000,36.000,0.044,-0.272,-1.192,2.198,9.364,2.213,0.000,4.570
a,78879,0.000,0.000,36.000,-0.246,0.064,1.098,2.180,9.352,2.236,0.000,4.570
a,78883,0.000,0.000,36.000,-0.047,-0.104,0.808,2.189,9.351,2.230,0.000,4.526
a,78887,0.000,0.000,36.000,0.105,-0.058,-0.307,2.179,9.372,2.240,0.000,4.526
a,78891,0.000,0.000,36.000,0.105,-0.043,0.350,2.168,9.379,2.240,0.000,4.131
a,78895,0.000,0.000,36.000,0.166,0.095,0.121,2.176,9.357,2.258,0.000,4.570
a,78899,0.000,0.000,36.000,-0.001,0.263,-0.352,2.192,9.365,2.230,0.000,4.131
a,78903,0.000,0.000,36.000,0.060,0.125,0.777,2.182,9.361,2.221,0.000,4.526
a,78907,0.000,0.000,36.000,0.121,0.171,0.884,2.192,9.357,2.224,0.000,4.570
a,78911,0.000,0.000,36.000,0.105,0.049,-0.429,2.186,9.365,2.237,0.000,4.219
a,78915,0.000,0.000,36.000,-0.063,0.049,-1.100,2.225,9.379,2.246,0.000,4.131
a,78920,0.000,0.000,36.000,-0.108,-0.027,0.304,2.201,9.370,2.234,0.000,4.570
a,78923,0.000,0.000,36.000,0.060,0.232,0.716,2.176,9.360,2.237,0.000,4.175
a,78927,0.000,0.000,36.000,0.228,-0.104,0.564,2.221,9.354,2.242,0.000,4.131
a,78931,0.000,0.000,36.000,-0.047,-0.226,-0.139,2.192,9.340,2.252,0.000,4.570
a,78935,0.000,0.000,36.000,-0.017,0.110,-0.566,2.189,9.342,2.246,0.000,4.131
a,78939,0.000,0.000,36.000,-0.001,-0.104,-0.246,2.189,9.361,2.240,0.000,4.526
a,78943,0.000,0.000,36.000,-0.047,-0.104,0.426,2.199,9.365,2.237,0.000,4.175
a,78947,0.000,0.000,36.000,-0.154,-0.088,0.304,2.189,9.367,2.234,0.000,4.175
a,78951,0.000,0.000,36.000,-0.001,-0.119,0.151,2.205,9.352,2.247,0.000,4.175
a,78955,0.000,0.000,36.000,0.014,0.446,1.113,2.204,9.364,2.253,0.000,4.131
a,78959,0.000,0.000,36.000,-0.017,-0.058,-0.948,2.205,9.340,2.229,0.000,4.570
a,78963,0.000,0.000,36.000,-0.108,0.003,0.472,2.182,9.354,2.205,0.000,4.482
a,78968,0.000,0.000,36.000,-0.215,-0.012,0.212,2.188,9.374,2.246,0.000,4.131
a,78972,0.000,0.000,36.000,0.105,0.018,0.671,2.176,9.351,2.224,0.000,4.526
a,78975,0.000,0.000,36.000,0.105,0.049,-0.307,2.189,9.340,2.227,0.000,4.175
a,78979,0.000,0.000,36.000,-0.124,0.217,-0.581,2.188,9.369,2.246,0.000,4.526
a,78983,0.000,0.000,36.000,-0.047,0.156,0.014,2.188,9.360,2.211,0.000,4.131
a,78987,0.000,0.000,36.000,-0.001,-0.043,0.258,2.210,9.360,2.223,0.000,4.175
a,78992,0.000,0.000,36.000,0.105,0.095,0.014,2.195,9.343,2.231,0.000,4.131
a,78996,0.000,0.000,36.000,0.044,-0.043,-0.475,2.211,9.333,2.227,0.000,4.526
a,79000,0.000,0.000,36.000,0.060,-0.058,0.121,2.198,9.329,2.237,0.000,4.175
a,79003,0.000,0.000,36.000,-0.124,-0.058,-0.459,2.215,9.346,2.255,0.000,4.526
a,79007,0.000,0.000,36.000,-0.063,-0.119,-0.734,2.207,9.369,2.252,0.000,4.087
a,79012,0.000,0.000,36.000,-0.001,-0.104,0.029,2.189,9.345,2.234,0.000,4.131
a,79016,0.000,0.000,36.000,0.044,-0.012,-0.673,2.188,9.358,2.224,0.000,4.087
a,79020,0.000,0.000,36.000,-0.047,-0.211,0.304,2.210,9.340,2.240,0.000,4.175
a,79023,0.000,0.000,36.000,0.060,-0.058,-0.154,2.180,9.364,2.207,0.000,4.175
a,79027,0.000,0.000,36.000,-0.108,0.064,-0.246,2.210,9.345,2.252,0.000,4.175
a,79031,0.000,0.000,36.000,0.060,0.171,-0.276,2.189,9.359,2.234,0.000,4.131
a,79035,0.000,0.000,36.000,-0.063,-0.226,-0.780,2.186,9.337,2.247,0.000,4.570
a,79039,0.000,0.000,36.000,0.105,0.141,-0.581,2.192,9.348,2.219,0.000,4.175
a,79043,0.000,0.000,36.000,0.044,-0.165,-0.520,2.186,9.346,2.237,0.000,4.131
a,79047,0.000,0.000,36.000,-0.001,-0.043,0.472,2.184,9.376,2.237,0.000,4.219
a,79051,0.000,0.000,36.000,-0.093,-0.165,0.533,2.201,9.339,2.207,0.000,4.175
a,79055,0.000,0.000,36.000,-0.139,0.064,0.976,2.182,9.347,2.258,0.000,4.131
a,79059,0.000,0.000,36.000,0.075,-0.104,1.067,2.201,9.365,2.231,0.000,4.570
a,79063,0.000,0.000,36.000,-0.169,0.156,-1.238,2.194,9.396,2.253,0.000,4.526
a,79067,0.000,0.000,36.000,0.060,-0.226,-0.078,2.180,9.309,2.229,0.000,4.570
a,79071,0.000,0.000,36.000,0.090,-0.012,-1.238,2.215,9.351,2.237,0.000,4.570
a,79076,0.000,0.000,36.000,-0.215,0.049,-0.398,2.161,9.349,2.253,0.000,4.131
a,79079,0.000,0.000,36.000,-0.108,0.324,-0.413,2.192,9.336,2.229,0.000,4.570
a,79083,0.000,0.000,36.000,-0.047,0.110,-0.032,2.201,9.347,2.255,0.000,4.131
a,79087,0.000,0.000,36.000,-0.230,0.156,-0.566,2.182,9.361,2.215,0.000,4.175
a,79091,0.000,0.000,36.000,-0.017,0.064,-0.673,2.184,9.370,2.236,0.000,4.175
a,79095,0.000,0.000,36.000,-0.093,0.278,1.678,2.201,9.372,2.242,0.000,4.526
a,79099,0.000,0.000,36.000,0.396,-0.104,0.915,2.211,9.360,2.240,0.000,4.175
a,79103,0.000,0.000,36.000,-0.063,0.095,-0.887,2.174,9.331,2.243,0.000,4.219
a,79108,0.000,0.000,36.000,-0.047,0.156,-0.032,2.205,9.369,2.242,0.000,4.614
a,79111,0.000,0.000,36.000,0.090,0.095,-0.459,2.194,9.364,2.218,0.000,4.219
a,79115,0.000,0.000,36.000,-0.246,0.171,1.938,2.219,9.360,2.227,0.000,4.482
a,79119,0.000,0.000,36.000,0.182,0.064,1.281,2.186,9.349,2.234,0.000,4.131
a,79124,0.000,0.000,36.000,-0.032,-0.043,0.976,2.180,9.343,2.237,0.000,4.482
a,79127,0.000,0.000,36.000,-0.047,-0.165,0.197,2.198,9.339,2.240,0.000,4.570
a,79132,0.000,0.000,36.000,0.014,-0.134,1.022,2.188,9.359,2.231,0.000,4.614
a,79136,0.000,0.000,36.000,-0.032,0.064,1.617,2.192,9.371,2.215,0.000,4.175
a,79139,0.000,0.000,36.000,-0.108,-0.119,-0.291,2.201,9.355,2.231,0.000,4.526
a,79143,0.000,0.000,36.000,-0.124,-0.119,-1.329,2.189,9.377,2.237,0.000,4.175
a,79147,0.000,0.000,36.000,-0.047,0.018,0.686,2.189,9.348,2.249,0.000,4.482
a,79151,0.000,0.000,36.000,-0.108,-0.043,0.808,2.176,9.358,2.236,0.000,4.219
a,79155,0.000,0.000,36.000,-0.093,0.110,1.022,2.182,9.365,2.231,0.000,4.219
a,79160,0.000,0.000,36.000,0.060,-0.211,0.793,2.194,9.378,2.236,0.000,4.175
a,79164,0.000,0.000,36.000,-0.047,0.156,0.075,2.201,9.352,2.229,0.000,4.131
a,79167,0.000,0.000,36.000,-0.032,0.064,1.129,2.168,9.365,2.240,0.000,4.175
a,79172,0.000,0.000,36.000,0.060,0.232,0.701,2.215,9.378,2.243,0.000,4.526
a,79175,0.000,0.000,36.000,0.060,0.110,0.686,2.192,9.354,2.231,0.000,4.175
a,79179,0.000,0.000,36.000,-0.108,0.064,-0.032,2.211,9.355,2.227,0.000,4.526
a,79183,0.000,0.000,36.000,0.060,0.110,0.350,2.210,9.361,2.230,0.000,4.087
a,79187,0.000,0.000,36.000,0.151,-0.119,-1.116,2.194,9.347,2.240,0.000,4.570
a,79191,0.000,0.000,36.000,-0.017,-0.165,-0.505,2.233,9.346,2.247,0.000,4.614
a,79195,0.000,0.000,36.000,-0.108,0.156,-0.047,2.189,9.358,2.252,0.000,4.175
a,79199,0.000,0.000,36.000,-0.108,0.217,0.075,2.180,9.347,2.236,0.000,4.219
a,79203,0.000,0.000,36.000,-0.215,-0.256,0.732,2.204,9.322,2.209,0.000,4.570
a,79207,0.000,0.000,36.000,-0.001,-0.058,0.212,2.204,9.352,2.231,0.000,4.175
a,79211,0.000,0.000,36.000,0.105,-0.058,0.136,2.180,9.351,2.231,0.000,4.175
a,79216,0.000,0.000,36.000,0.060,0.064,-0.368,2.192,9.363,2.236,0.000,4.131
a,79219,0.000,0.000,36.000,-0.169,-0.058,-0.566,2.184,9.343,2.242,0.000,4.570
a,79223,0.000,0.000,36.000,0.090,-0.165,-0.841,2.194,9.358,2.236,0.000,4.131
a,79227,0.000,0.000,36.000,-0.108,-0.149,0.518,2.204,9.369,2.223,0.000,4.175
a,79231,0.000,0.000,36.000,-0.032,0.171,0.915,2.205,9.376,2.237,0.000,4.131
a,79235,0.000,0.000,36.000,-0.108,0.095,0.075,2.219,9.351,2.231,0.000,4.087
a,79239,0.000,0.000,36.000,-0.154,-0.073,-0.780,2.215,9.349,2.247,0.000,4.131
a,79243,0.000,0.000,36.000,-0.017,-0.058,-0.612,2.184,9.361,2.211,0.000,4.526
a,79247,0.000,0.000,36.000,-0.047,-0.058,-0.230,2.201,9.361,2.243,0.000,4.131
a,79251,0.000,0.000,36.000,0.105,-0.226,-0.246,2.198,9.390,2.205,0.000,4.570
a,79255,0.000,0.000,36.000,0.014,0.247,1.434,2.207,9.370,2.209,0.000,4.570
a,79260,0.000,0.000,36.000,-0.017,-0.165,-0.551,2.229,9.341,2.243,0.000,4.131
a,79263,0.000,0.000,36.000,-0.108,-0.043,0.350,2.204,9.357,2.230,0.000,4.175
a,79267,0.000,0.000,36.000,-0.001,0.217,0.136,2.189,9.360,2.237,0.000,4.526
a,79271,0.000,0.000,36.000,0.105,-0.272,0.075,2.195,9.386,2.236,0.000,4.526
a,79275,0.000,0.000,36.000,0.105,-0.058,-0.246,2.176,9.372,2.230,0.000,4.570
a,79280,0.000,0.000,36.000,-0.017,-0.058,-0.841,2.195,9.385,2.230,0.000,4.175
a,79284,0.000,0.000,36.000,0.014,-0.149,1.022,2.194,9.353,2.234,0.000,4.087
a,79288,0.000,0.000,36.000,0.044,-0.104,-0.642,2.204,9.341,2.236,0.000,4.131
a,79291,0.000,0.000,36.000,-0.032,-0.104,1.144,2.189,9.358,2.261,0.000,4.570
a,79295,0.000,0.000,36.000,0.044,0.232,-0.597,2.211,9.351,2.229,0.000,4.570
a,79299,0.000,0.000,36.000,-0.001,-0.149,0.640,2.180,9.372,2.246,0.000,4.570
a,79303,0.000,0.000,36.000,0.060,-0.043,-0.261,2.204,9.404,2.236,0.000,4.175
a,79308,0.000,0.000,36.000,-0.001,0.110,0.136,2.180,9.352,2.249,0.000,4.570
a,79311,0.000,0.000,36.000,-0.108,-0.104,0.197,2.194,9.337,2.230,0.000,4.175
a,79316,0.000,0.000,36.000,0.228,0.064,0.793,2.176,9.361,2.229,0.000,4.219
a,79320,0.000,0.000,36.000,-0.047,0.003,0.258,2.176,9.343,2.249,0.000,4.526
a,79323,0.000,0.000,36.000,-0.215,0.095,-0.078,2.174,9.377,2.240,0.000,4.131
a,79327,0.000,0.000,36.000,-0.017,0.095,-0.673,2.215,9.343,2.234,0.000,4.614
a,79331,0.000,0.000,36.000,0.014,0.064,1.235,2.186,9.353,2.240,0.000,4.175
a,79335,0.000,0.000,36.000,-0.001,-0.012,0.090,2.235,9.372,2.234,0.000,4.570
a,79339,0.000,0.000,36.000,0.166,0.110,0.686,2.192,9.370,2.246,0.000,4.087
a,79343,0.000,0.000,36.000,-0.108,0.232,0.777,2.194,9.354,2.229,0.000,4.175
a,79347,0.000,0.000,36.000,0.105,-0.211,0.442,2.195,9.378,2.236,0.000,4.570
a,79351,0.000,0.000,36.000,0.060,0.049,-0.246,2.188,9.364,2.240,0.000,4.175
a,79355,0.000,0.000,36.000,0.060,-0.012,0.075,2.189,9.352,2.221,0.000,4.175
a,79359,0.000,0.000,36.000,0.228,-0.119,0.029,2.215,9.337,2.221,0.000,4.526
a,79363,0.000,0.000,36.000,0.105,0.263,-0.093,2.199,9.351,2.242,0.000,4.175
a,79367,0.000,0.000,36.000,0.044,-0.058,-1.177,2.221,9.374,2.242,0.000,4.526
a,79372,0.000,0.000,36.000,-0.001,0.095,-0.078,2.199,9.378,2.240,0.000,4.570
a,79375,0.000,0.000,36.000,0.090,0.095,-0.566,2.205,9.351,2.231,0.000,4.614
a,79379,0.000,0.000,36.000,0.105,-0.119,0.029,2.205,9.369,2.243,0.000,4.175
a,79383,0.000,0.000,36.000,-0.307,0.110,0.915,2.186,9.335,2.231,0.000,4.131
a,79387,0.000,0.000,36.000,0.090,-0.226,-1.024,2.168,9.354,2.240,0.000,4.175
a,79391,0.000,0.000,36.000,0.060,0.064,0.350,2.204,9.360,2.223,0.000,4.526
a,79395,0.000,0.000,36.000,-0.322,0.003,0.564,2.192,9.371,2.227,0.000,4.087
a,79399,0.000,0.000,36.000,0.060,0.064,0.564,2.198,9.379,2.229,0.000,4.175
a,79403,0.000,0.000,36.000,-0.154,0.171,0.396,2.194,9.358,2.227,0.000,4.175
a,79407,0.000,0.000,36.000,0.090,-0.165,-0.963,2.170,9.382,2.255,0.000,4.526
a,79411,0.000,0.000,36.000,-0.017,-0.272,-1.162,2.201,9.366,2.246,0.000,4.570
a,79416,0.000,0.000,36.000,-0.063,-0.012,-0.459,2.198,9.369,2.252,0.000,4.570
a,79419,0.000,0.000,36.000,0.243,0.110,0.854,2.174,9.379,2.258,0.000,4.219
a,79423,0.000,0.000,36.000,-0.108,-0.058,-0.123,2.188,9.390,2.231,0.000,4.175
a,79427,0.000,0.000,36.000,0.014,0.003,0.930,2.199,9.370,2.237,0.000,4.526
a,79431,0.000,0.000,36.000,-0.063,0.156,-0.902,2.189,9.369,2.231,0.000,4.570
a,79436,0.000,0.000,36.000,0.060,-0.012,-0.154,2.217,9.371,2.229,0.000,4.175
a,79440,0.000,0.000,36.000,0.105,0.003,0.335,2.189,9.377,2.236,0.000,4.131
a,79444,0.000,0.000,36.000,-0.047,-0.043,0.625,2.194,9.360,2.247,0.000,4.570
a,79447,0.000,0.000,36.000,0.105,-0.119,-0.184,2.198,9.352,2.224,0.000,4.175
a,79451,0.000,0.000,36.000,-0.154,-0.043,0.686,2.192,9.342,2.231,0.000,4.570
a,79455,0.000,0.000,36.000,0.105,0.003,-0.368,2.170,9.382,2.215,0.000,4.219
a,79460,0.000,0.000,36.000,-0.001,-0.104,0.136,2.221,9.351,2.237,0.000,4.526
a,79463,0.000,0.000,36.000,0.105,-0.317,0.457,2.182,9.343,2.236,0.000,4.570
a,79468,0.000,0.000,36.000,0.090,0.049,-0.536,2.225,9.360,2.217,0.000,4.131
a,79471,0.000,0.000,36.000,-0.017,-0.149,-0.566,2.201,9.353,2.243,0.000,4.526
a,79475,0.000,0.000,36.000,0.166,0.110,0.228,2.179,9.360,2.249,0.000,4.175
a,79479,0.000,0.000,36.000,0.075,0.171,0.945,2.192,9.392,2.234,0.000,4.131
a,79483,0.000,0.000,36.000,-0.047,-0.012,-0.337,2.207,9.372,2.229,0.000,4.131
a,79487,0.000,0.000,36.000,0.105,0.095,-0.200,2.201,9.372,2.227,0.000,4.175
a,79491,0.000,0.000,36.000,-0.108,-0.104,0.075,2.205,9.355,2.236,0.000,4.570
a,79495,0.000,0.000,36.000,0.273,-0.119,-0.032,2.188,9.364,2.231,0.000,4.175
a,79499,0.000,0.000,36.000,0.151,0.217,-0.704,2.189,9.324,2.240,0.000,4.570
a,79503,0.000,0.000,36.000,-0.124,0.095,0.732,2.205,9.361,2.222,0.000,4.175
a,79507,0.000,0.000,36.000,0.060,0.003,0.686,2.207,9.361,2.237,0.000,4.219
a,79512,0.000,0.000,36.000,-0.261,0.003,0.319,2.184,9.333,2.211,0.000,4.175
a,79515,0.000,0.000,36.000,0.060,-0.119,-0.184,2.201,9.360,2.246,0.000,4.175
a,79519,0.000,0.000,36.000,-0.001,0.095,0.212,2.174,9.369,2.242,0.000,4.175
a,79523,0.000,0.000,36.000,-0.001,0.095,-0.337,2.189,9.389,2.229,0.000,4.526
a,79527,0.000,0.000,36.000,0.060,-0.119,-0.413,2.195,9.340,2.247,0.000,4.570
a,79531,0.000,0.000,36.000,-0.108,-0.104,0.426,2.215,9.347,2.243,0.000,4.526
a,79535,0.000,0.000,36.000,0.166,0.095,0.136,2.204,9.364,2.246,0.000,4.219
a,79539,0.000,0.000,36.000,0.090,-0.012,-1.177,2.188,9.370,2.243,0.000,4.131
a,79543,0.000,0.000,36.000,-0.001,-0.012,-0.337,2.174,9.349,2.234,0.000,4.570
a,79547,0.000,0.000,36.000,-0.001,0.064,0.365,2.180,9.364,2.243,0.000,4.175
a,79551,0.000,0.000,36.000,-0.001,0.110,0.625,2.198,9.383,2.236,0.000,4.131
a,79556,0.000,0.000,36.000,0.166,0.003,0.564,2.174,9.355,2.242,0.000,4.526
a,79560,0.000,0.000,36.000,-0.017,-0.058,-0.612,2.205,9.329,2.237,0.000,4.175
a,79563,0.000,0.000,36.000,0.105,-0.119,-0.322,2.182,9.377,2.224,0.000,4.570
a,79567,0.000,0.000,36.000,0.060,0.064,-0.322,2.210,9.353,2.229,0.000,4.570
a,79572,0.000,0.000,36.000,-0.001,0.232,0.609,2.182,9.367,2.246,0.000,4.219
a,79575,0.000,0.000,36.000,-0.001,-0.104,0.258,2.182,9.352,2.246,0.000,4.570
a,79580,0.000,0.000,36.000,0.228,0.156,0.121,2.179,9.354,2.242,0.000,4.570
a,79584,0.000,0.000,36.000,-0.047,-0.165,-0.078,2.168,9.372,2.249,0.000,4.526
a,79588,0.000,0.000,36.000,-0.001,0.064,0.304,2.201,9.364,2.209,0.000,4.175
a,79591,0.000,0.000,36.000,0.228,0.064,0.625,2.205,9.390,2.240,0.000,4.526
a,79595,0.000,0.000,36.000,0.228,0.110,0.014,2.180,9.377,2.221,0.000,4.570
a,79599,0.000,0.000,36.000,0.060,-0.119,0.075,2.186,9.390,2.218,0.000,4.131
a,79603,0.000,0.000,36.000,0.060,-0.043,0.396,2.199,9.354,2.242,0.000,4.131
a,79608,0.000,0.000,36.000,0.166,-0.226,-0.429,2.215,9.340,2.255,0.000,4.175
a,79612,0.000,0.000,36.000,-0.108,-0.104,0.243,2.189,9.360,2.230,0.000,4.131
a,79615,0.000,0.000,36.000,0.060,0.278,0.671,2.198,9.379,2.252,0.000,4.570
a,79620,0.000,0.000,36.000,0.060,-0.012,0.075,2.198,9.370,2.223,0.000,4.219
a,79623,0.000,0.000,36.000,0.166,0.156,0.014,2.192,9.365,2.221,0.000,4.175
a,79627,0.000,0.000,36.000,0.105,0.125,0.396,2.184,9.363,2.249,0.000,4.570
a,79631,0.000,0.000,36.000,0.090,-0.058,-0.810,2.194,9.358,2.236,0.000,4.570
a,79635,0.000,0.000,36.000,-0.154,0.110,0.304,2.210,9.386,2.230,0.000,4.131
a,79639,0.000,0.000,36.000,0.166,0.064,0.289,2.194,9.386,2.231,0.000,4.087
a,79643,0.000,0.000,36.000,-0.108,-0.043,0.686,2.195,9.358,2.240,0.000,4.175
a,79647,0.000,0.000,36.000,-0.001,-0.119,-0.032,2.186,9.371,2.229,0.000,4.175
a,79651,0.000,0.000,36.000,0.060,0.110,0.304,2.194,9.369,2.230,0.000,4.175
a,79655,0.000,0.000,36.000,-0.047,-0.012,-0.184,2.198,9.367,2.231,0.000,4.570
a,79659,0.000,0.000,36.000,-0.017,-0.012,-0.734,2.207,9.343,2.213,0.000,4.131
a,79664,0.000,0.000,36.000,-0.017,-0.012,-0.627,2.179,9.396,2.231,0.000,4.526
a,79667,0.000,0.000,36.000,0.166,-0.012,-0.154,2.210,9.365,2.213,0.000,4.131
a,79671,0.000,0.000,36.000,-0.108,-0.058,-0.291,2.204,9.397,2.227,0.000,4.570
a,79675,0.000,0.000,36.000,-0.017,0.049,-0.505,2.188,9.360,2.253,0.000,4.131
a,79679,0.000,0.000,36.000,-0.154,-0.119,-0.078,2.184,9.354,2.236,0.000,4.570
a,79683,0.000,0.000,36.000,-0.047,-0.317,0.304,2.217,9.406,2.263,0.000,4.175
a,79687,0.000,0.000,36.000,0.166,0.110,0.411,2.176,9.340,2.230,0.000,4.570
a,79691,0.000,0.000,36.000,0.044,-0.149,-0.917,2.204,9.377,2.252,0.000,4.175
a,79695,0.000,0.000,36.000,0.090,-0.058,-1.116,2.186,9.355,2.240,0.000,4.175
a,79699,0.000,0.000,36.000,0.105,-0.058,-0.352,2.207,9.364,2.237,0.000,4.526
a,79703,0.000,0.000,36.000,-0.047,0.232,0.411,2.213,9.347,2.231,0.000,4.526
a,79707,0.000,0.000,36.000,0.060,0.049,0.136,2.180,9.372,2.230,0.000,4.614
a,79711,0.000,0.000,36.000,0.258,0.049,-0.795,2.180,9.369,2.240,0.000,4.526
a,79715,0.000,0.000,36.000,-0.001,-0.104,0.640,2.188,9.346,2.236,0.000,4.175
a,79720,0.000,0.000,36.000,-0.001,-0.058,0.136,2.201,9.365,2.223,0.000,4.570
a,79724,0.000,0.000,36.000,-0.154,0.232,-0.154,2.198,9.373,2.246,0.000,4.175
a,79727,0.000,0.000,36.000,-0.017,-0.012,-0.948,2.198,9.367,2.229,0.000,4.131
a,79731,0.000,0.000,36.000,-0.001,0.171,0.228,2.199,9.363,2.234,0.000,4.526
a,79735,0.000,0.000,36.000,0.090,-0.012,-0.810,2.189,9.364,2.237,0.000,4.526
a,79739,0.000,0.000,36.000,-0.047,-0.012,0.212,2.194,9.361,2.217,0.000,4.219
a,79744,0.000,0.000,36.000,-0.047,0.064,-0.246,2.188,9.371,2.258,0.000,4.175
a,79748,0.000,0.000,36.000,-0.001,-0.012,-0.017,2.225,9.389,2.246,0.000,4.526
a,79752,0.000,0.000,36.000,-0.124,-0.165,-1.207,2.195,9.378,2.221,0.000,4.175
a,79755,0.000,0.000,36.000,0.090,-0.149,-0.688,2.201,9.380,2.242,0.000,4.570
a,79759,0.000,0.000,36.000,-0.047,0.003,0.319,2.219,9.372,2.236,0.000,4.614
a,79763,0.000,0.000,36.000,0.044,0.095,-0.795,2.174,9.354,2.229,0.000,4.526
a,79767,0.000,0.000,36.000,0.014,0.003,0.915,2.210,9.379,2.240,0.000,4.175
a,79771,0.000,0.000,36.000,-0.001,-0.256,0.304,2.198,9.367,2.234,0.000,4.175
a,79775,0.000,0.000,36.000,-0.215,0.110,0.319,2.199,9.386,2.223,0.000,4.131
a,79779,0.000,0.000,36.000,0.151,-0.272,-0.688,2.182,9.360,2.230,0.000,4.131
a,79783,0.000,0.000,36.000,0.258,-0.012,-0.963,2.176,9.382,2.246,0.000,4.175
a,79787,0.000,0.000,36.000,-0.108,0.003,0.808,2.176,9.370,2.236,0.000,4.526
a,79791,0.000,0.000,36.000,-0.047,-0.012,-0.184,2.188,9.363,2.243,0.000,4.570
a,79795,0.000,0.000,36.000,-0.047,-0.119,-0.062,2.188,9.384,2.231,0.000,4.570
a,79799,0.000,0.000,36.000,-0.215,0.095,-0.352,2.195,9.371,2.221,0.000,4.526
a,79804,0.000,0.000,36.000,-0.032,-0.256,1.205,2.207,9.354,2.234,0.000,4.526
a,79807,0.000,0.000,36.000,0.060,0.293,0.426,2.179,9.377,2.247,0.000,4.131
a,79812,0.000,0.000,36.000,-0.215,0.064,-0.413,2.188,9.342,2.243,0.000,4.570
a,79815,0.000,0.000,36.000,0.014,0.003,0.976,2.198,9.340,2.224,0.000,4.570
a,79819,0.000,0.000,36.000,0.121,0.110,1.617,2.207,9.364,2.243,0.000,4.175
a,79824,0.000,0.000,36.000,-0.047,-0.165,-0.062,2.204,9.384,2.243,0.000,4.175
a,79828,0.000,0.000,36.000,-0.017,0.049,-0.551,2.204,9.346,2.223,0.000,4.570
a,79832,0.000,0.000,36.000,-0.154,-0.012,-0.139,2.163,9.349,2.246,0.000,4.526
a,79835,0.000,0.000,36.000,-0.169,0.049,-0.948,2.204,9.357,2.252,0.000,4.570
a,79839,0.000,0.000,36.000,-0.246,-0.043,1.403,2.198,9.351,2.258,0.000,4.175
a,79843,0.000,0.000,36.000,-0.001,-0.119,0.075,2.217,9.340,2.265,0.000,4.526
a,79847,0.000,0.000,36.000,0.060,-0.043,0.228,2.192,9.365,2.236,0.000,4.175
a,79851,0.000,0.000,36.000,0.060,-0.058,0.014,2.173,9.372,2.253,0.000,4.526
a,79855,0.000,0.000,36.000,-0.261,-0.119,-0.352,2.174,9.357,2.242,0.000,4.219
a,79860,0.000,0.000,36.000,0.090,-0.012,-0.475,2.179,9.372,2.231,0.000,4.219
a,79864,0.000,0.000,36.000,0.014,-0.043,1.251,2.198,9.390,2.240,0.000,4.175
a,79867,0.000,0.000,36.000,-0.108,0.217,-0.047,2.188,9.357,2.240,0.000,4.175
a,79872,0.000,0.000,36.000,-0.108,0.110,0.426,2.189,9.351,2.246,0.000,4.570
a,79875,0.000,0.000,36.000,-0.017,-0.272,-0.673,2.189,9.363,2.236,0.000,4.526
a,79879,0.000,0.000,36.000,0.105,0.110,-0.200,2.219,9.382,2.227,0.000,4.570
a,79883,0.000,0.000,36.000,-0.047,0.095,-0.291,2.201,9.372,2.234,0.000,4.175
a,79887,0.000,0.000,36.000,-0.017,0.049,-0.933,2.176,9.365,2.227,0.000,4.175
a,79891,0.000,0.000,36.000,-0.108,-0.104,0.579,2.176,9.369,2.246,0.000,4.526
a,79895,0.000,0.000,36.000,-0.063,0.095,-0.444,2.186,9.358,2.236,0.000,4.570
a,79899,0.000,0.000,36.000,-0.063,-0.058,-0.551,2.186,9.361,2.224,0.000,4.570
a,79903,0.000,0.000,36.000,0.060,-0.073,-1.436,2.207,9.353,2.248,0.000,4.175
a,79907,0.000,0.000,36.000,-0.139,-0.043,1.846,2.180,9.355,2.231,0.000,4.570
a,79911,0.000,0.000,36.000,0.075,-0.149,0.854,2.211,9.383,2.234,0.000,4.087
a,79915,0.000,0.000,36.000,-0.001,0.003,0.457,2.198,9.353,2.231,0.000,4.219
