HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,SWP_SG,SV_POS,GY_ROLL,GY_YAW,GY_PITCH,ACC_X,ACC_Y,ACC_Z
a,103071,0.000,-9.617,36.000,-9.617,-4.351,-0.135,-0.453,-1.057,2.212,9.357,2.207
a,103075,0.000,-9.697,36.000,-9.697,-4.307,-0.059,0.219,0.302,2.128,9.306,2.294
a,103079,0.000,-9.768,36.000,-9.768,-4.395,0.491,0.539,0.882,2.148,9.322,2.206
a,103083,0.000,-9.829,36.000,-9.829,-4.395,0.094,0.051,0.134,2.279,9.348,2.122
a,103088,0.000,-9.882,36.000,-9.882,-4.395,-0.196,-0.102,0.470,2.272,9.281,2.193
a,103092,0.000,-9.925,36.000,-9.925,-2.329,0.094,0.265,0.119,2.124,9.252,2.137
a,103095,0.000,-9.958,36.000,-9.958,-4.570,-0.349,-0.590,0.271,2.290,9.406,2.228
a,103099,0.000,-9.981,36.000,-9.981,-5.010,0.262,0.051,0.302,2.187,9.339,2.207
a,103103,0.000,-9.996,36.000,-9.996,-5.010,0.155,0.203,-0.431,2.128,9.353,2.157
a,103107,0.000,-10.000,36.000,-10.000,-5.054,0.155,0.097,0.027,2.265,9.351,2.252
a,103112,0.000,-9.995,36.000,-9.995,-5.098,0.033,-0.285,-1.545,2.257,9.306,2.185
a,103116,0.000,-9.980,36.000,-9.980,-4.922,-0.440,-0.484,-0.065,2.249,9.410,2.148
a,103120,0.000,-9.955,36.000,-9.955,-5.010,0.201,0.448,0.775,2.113,9.303,2.259
a,103123,0.000,-9.921,36.000,-9.921,-5.054,-0.013,0.203,-0.080,2.251,9.349,2.213
a,103127,0.000,-9.877,36.000,-9.877,-4.966,0.079,-0.209,0.455,2.243,9.377,2.154
a,103131,0.000,-9.823,36.000,-9.823,-5.010,0.155,-0.270,0.302,2.235,9.340,2.206
a,103135,0.000,-9.760,36.000,-9.760,-5.098,-0.120,-0.056,0.577,2.234,9.347,2.217
a,103139,0.000,-9.687,36.000,-9.687,-5.098,0.140,-0.239,-0.950,2.175,9.334,2.235
a,103144,0.000,-9.605,36.000,-9.605,-5.098,-0.074,0.265,-0.523,2.249,9.349,2.186
a,103148,0.000,-9.513,36.000,-9.513,-5.010,0.048,0.142,0.042,2.253,9.360,2.192
a,103151,0.000,-9.412,36.000,-9.412,-5.010,0.048,-0.163,0.363,2.188,9.325,2.209
a,103156,0.000,-9.301,36.000,-9.301,-5.142,-0.028,0.020,0.027,2.206,9.361,2.212
a,103160,0.000,-9.181,36.000,-9.181,-5.010,0.155,0.341,0.287,2.184,9.324,2.221
a,103163,0.000,-9.053,36.000,-9.053,-5.054,-0.043,0.112,-1.057,2.241,9.361,2.173
a,103167,0.000,-8.915,36.000,-8.915,-5.010,-0.028,-0.178,-0.828,2.265,9.354,2.200
a,103171,0.000,-8.768,36.000,-8.768,-5.054,-0.104,-0.102,0.851,2.222,9.353,2.211
a,103175,0.000,-8.613,36.000,-8.613,-5.054,-0.013,0.219,0.516,2.204,9.351,2.221
a,103179,0.000,-8.448,36.000,-8.448,-5.010,0.186,0.097,-0.843,2.186,9.342,2.211
a,103183,0.000,-8.276,36.000,-8.276,-5.054,-0.028,-0.071,-1.545,2.228,9.340,2.200
a,103187,0.000,-8.095,36.000,-8.095,-5.010,-0.013,-0.056,0.806,2.272,9.324,2.206
a,103191,0.000,-7.906,36.000,-7.906,-5.010,-0.028,0.112,-0.446,2.212,9.324,2.217
a,103195,0.000,-7.709,36.000,-7.709,-5.010,0.048,0.020,0.317,2.212,9.345,2.215
a,103200,0.000,-7.504,36.000,-7.504,-5.054,0.033,0.387,-1.179,2.219,9.373,2.207
a,103203,0.000,-7.291,36.000,-7.291,-5.054,0.262,-0.163,-0.080,2.234,9.357,2.201
a,103207,0.000,-7.071,36.000,-7.071,-5.098,-0.074,-0.239,-1.057,2.212,9.363,2.236
a,103211,0.000,-6.844,36.000,-6.844,-5.010,-0.135,0.173,0.638,2.186,9.336,2.222
a,103215,0.000,-6.610,36.000,-6.610,-5.010,0.048,0.265,-0.355,2.197,9.321,2.221
a,103219,0.000,-6.369,36.000,-6.369,-5.054,0.094,0.020,0.180,2.228,9.311,2.198
a,103223,0.000,-6.122,36.000,-6.122,-5.054,-0.059,-0.377,-0.294,2.292,9.306,2.182
a,103227,0.000,-5.868,36.000,-5.868,-5.010,-0.456,-1.033,-1.042,2.134,9.479,2.261
a,103231,0.000,-5.608,36.000,-5.608,-4.482,0.155,-0.209,0.409,2.126,9.378,2.309
a,103235,0.000,-5.342,36.000,-5.342,-3.823,0.628,1.410,-0.446,2.010,9.307,2.289
a,103239,0.000,-5.071,36.000,-5.071,-3.120,-0.059,-0.117,0.470,2.526,9.316,2.173
a,103243,0.000,-4.795,36.000,-4.795,-1.538,-0.471,-0.377,-0.553,2.157,9.270,2.240
a,103248,0.000,-4.513,36.000,-4.513,-2.988,-0.242,-0.850,-0.446,2.224,9.321,2.144
a,103252,0.000,-4.227,36.000,-4.227,2.065,-0.593,-0.056,-0.553,2.016,9.634,2.105
a,103255,0.000,-3.936,36.000,-3.936,-2.153,1.117,1.364,-0.171,2.008,9.193,2.466
a,103259,0.000,-3.641,36.000,-3.641,-1.670,-0.501,-0.148,0.531,2.528,9.565,1.994
a,103263,0.000,-3.342,36.000,-3.342,-1.538,-0.120,-0.743,0.592,2.186,9.428,2.350
a,103267,0.000,-3.040,36.000,-3.040,-1.626,0.094,-1.094,0.317,2.267,9.553,2.145
a,103271,0.000,-2.734,36.000,-2.734,-1.406,-0.425,-0.926,-0.813,2.075,9.431,2.278
a,103275,0.000,-2.425,36.000,-2.425,-0.308,0.751,1.043,0.210,2.079,9.210,2.411
a,103280,0.000,-2.114,36.000,-2.114,-0.176,-0.181,0.127,0.638,2.518,9.449,1.906
a,103284,0.000,-1.800,36.000,-1.800,0.659,-0.196,-0.438,-0.446,2.022,9.312,2.252
a,103287,0.000,-1.484,36.000,-1.484,-0.044,0.018,-0.606,-0.599,2.377,9.367,2.278
a,103291,0.000,-1.166,36.000,-1.166,0.571,-0.333,0.051,0.088,2.035,9.297,2.172
a,103295,0.000,-0.847,36.000,-0.847,1.055,0.170,0.753,-0.584,1.982,9.319,2.278
a,103299,0.000,-0.527,36.000,-0.527,1.318,-0.196,0.127,0.745,2.368,9.462,2.174
a,103303,0.000,-0.207,36.000,-0.207,1.802,-0.059,-0.209,0.317,2.146,9.394,2.248
a,103307,0.000,0.115,36.000,0.115,1.890,-0.120,-0.499,-0.187,2.308,9.369,2.122
a,103311,0.000,0.436,36.000,0.436,2.065,-0.394,-0.468,1.142,2.140,9.324,2.247
a,103315,0.000,0.757,36.000,0.757,2.461,0.445,0.921,0.867,2.108,9.328,2.271
a,103319,0.000,1.078,36.000,1.078,4.131,0.079,0.005,-0.904,2.279,9.403,2.154
a,103323,0.000,1.397,36.000,1.397,2.769,0.415,0.051,-0.034,2.132,9.310,2.253
a,103327,0.000,1.716,36.000,1.716,3.208,-0.059,-0.224,0.256,2.217,9.379,2.160
a,103331,0.000,2.033,36.000,2.033,3.428,-0.120,-0.041,0.317,2.235,9.330,2.237
a,103335,0.000,2.347,36.000,2.347,3.428,0.308,0.371,-0.370,2.187,9.321,2.198
a,103339,0.000,2.660,36.000,2.660,3.867,-0.227,0.066,1.248,2.217,9.372,2.145
a,103343,0.000,2.970,36.000,2.970,4.087,-0.074,-0.270,0.042,2.251,9.355,2.297
a,103347,0.000,3.277,36.000,3.277,4.614,0.369,0.387,0.164,2.288,9.245,2.172
a,103352,0.000,3.581,36.000,3.581,4.746,0.109,-0.056,0.897,2.146,9.449,2.115
a,103356,0.000,3.882,36.000,3.882,5.361,-0.242,-0.163,-1.057,2.179,9.351,2.274
a,103359,0.000,4.178,36.000,4.178,5.537,0.064,0.173,0.913,2.125,9.279,2.253
a,103363,0.000,4.470,36.000,4.470,6.064,0.125,-0.148,-0.752,2.251,9.236,2.188
a,103367,0.000,4.758,36.000,4.758,6.108,0.048,0.341,0.180,2.103,9.328,2.148
a,103371,0.000,5.041,36.000,5.041,6.108,0.293,-0.163,-0.568,2.300,9.307,2.227
a,103376,0.000,5.319,36.000,5.319,6.196,-0.242,-0.545,-0.782,2.313,9.378,2.186
a,103380,0.000,5.591,36.000,5.591,9.492,-0.028,-0.224,-1.103,2.064,9.316,2.253
a,103384,0.000,5.858,36.000,5.858,8.306,0.201,0.005,0.622,2.312,9.340,2.229
a,103387,0.000,6.119,36.000,6.119,7.603,0.201,0.982,0.592,2.109,9.267,2.192
a,103391,0.000,6.373,36.000,6.373,8.306,-0.013,0.051,0.684,2.217,9.363,2.230
a,103395,0.000,6.621,36.000,6.621,6.855,-0.410,-0.651,-1.744,2.380,9.397,2.186
a,103399,0.000,6.862,36.000,6.862,7.383,-0.043,0.600,-0.950,1.908,9.197,2.265
a,103403,0.000,7.095,36.000,7.095,8.086,0.186,0.555,0.439,2.243,9.353,2.282
a,103408,0.000,7.322,36.000,7.322,8.174,0.109,0.448,1.661,2.152,9.407,2.252
a,103411,0.000,7.540,36.000,7.540,8.350,0.094,-0.010,-0.309,2.355,9.469,2.112
a,103415,0.000,7.751,36.000,7.751,8.833,-0.333,-0.651,-0.049,2.295,9.382,2.215
a,103419,0.000,7.954,36.000,7.954,8.877,-0.043,0.051,0.851,2.125,9.304,2.229
a,103423,0.000,8.148,36.000,8.148,8.921,0.155,0.005,0.455,2.225,9.385,2.172
a,103427,0.000,8.333,36.000,8.333,9.492,-0.059,0.326,0.516,2.017,9.382,2.242
a,103432,0.000,8.510,36.000,8.510,9.668,0.308,0.051,-0.416,2.333,9.224,2.246
a,103435,0.000,8.678,36.000,8.678,9.756,-0.440,-0.453,-0.294,2.265,9.464,2.029
a,103439,0.000,8.836,36.000,8.836,10.283,0.079,-0.010,-1.439,2.109,9.272,2.175
a,103443,0.000,8.985,36.000,8.985,10.327,0.033,-0.163,0.088,2.217,9.313,2.260
a,103447,0.000,9.124,36.000,9.124,10.371,0.277,0.432,-0.706,2.137,9.269,2.278
a,103452,0.000,9.254,36.000,9.254,24.917,-0.242,-0.163,-0.507,2.292,9.373,2.067
a,103456,0.000,9.374,36.000,9.374,10.459,-0.349,-0.835,-0.599,2.352,9.400,2.157
a,103459,0.000,9.483,36.000,9.483,10.503,0.109,0.234,1.004,1.867,9.321,2.236
a,103463,0.000,9.583,36.000,9.583,10.898,0.537,0.661,0.287,2.203,9.273,2.334
a,103467,0.000,9.672,36.000,9.672,10.898,0.262,0.173,0.561,2.286,9.360,2.161
a,103471,0.000,9.750,36.000,9.750,11.030,-0.288,-0.255,0.363,2.156,9.475,2.252
a,103476,0.000,9.818,36.000,9.818,11.250,0.094,-0.636,0.806,2.310,9.363,2.209
a,103480,0.000,9.876,36.000,9.876,11.118,0.125,0.494,-0.752,2.047,9.275,2.176
a,103483,0.000,9.922,36.000,9.922,11.118,0.308,0.249,-0.156,2.241,9.383,2.204
a,103488,0.000,9.958,36.000,9.958,11.206,-0.165,-0.468,1.691,2.358,9.357,2.213
a,103491,0.000,9.983,36.000,9.983,11.162,-0.227,-0.346,-0.339,2.150,9.322,2.186
a,103496,0.000,9.997,36.000,9.997,11.206,-0.074,-0.270,-0.446,2.248,9.372,2.212
a,103499,0.000,10.000,36.000,10.000,11.118,0.201,0.539,0.164,2.124,9.292,2.259
a,103503,0.000,9.992,36.000,9.992,11.206,0.140,0.326,-1.026,2.259,9.365,2.192
a,103507,0.000,9.973,36.000,9.973,11.118,-0.272,-0.331,1.355,2.358,9.371,2.143
a,103511,0.000,9.943,36.000,9.943,11.162,0.048,0.005,0.256,2.160,9.307,2.230
a,103515,0.000,9.901,36.000,9.901,11.074,-0.059,-0.117,-0.446,2.204,9.345,2.215
a,103519,0.000,9.849,36.000,9.849,11.162,0.079,0.432,-0.263,2.168,9.310,2.215
a,103523,0.000,9.786,36.000,9.786,11.250,-0.013,0.051,-0.400,2.264,9.364,2.163
a,103527,0.000,9.713,36.000,9.713,11.206,-0.059,-0.346,0.042,2.315,9.371,2.195
a,103531,0.000,9.628,36.000,9.628,11.162,-0.043,0.020,-1.561,2.131,9.334,2.225
a,103535,0.000,9.532,36.000,9.532,11.206,-0.013,0.249,-0.309,2.203,9.359,2.229
a,103539,0.000,9.426,36.000,9.426,11.206,0.033,0.173,0.638,2.228,9.348,2.203
a,103543,0.000,9.310,36.000,9.310,11.162,0.094,-0.163,-0.202,2.251,9.331,2.175
a,103547,0.000,9.183,36.000,9.183,11.118,-0.242,-0.545,-0.400,2.249,9.361,2.195
a,103552,0.000,9.045,36.000,9.045,11.250,0.079,-0.178,-1.713,2.139,9.328,2.204
a,103555,0.000,8.897,36.000,8.897,11.206,0.201,0.051,-0.248,2.191,9.331,2.236
a,103559,0.000,8.740,36.000,8.740,11.118,0.079,0.112,0.134,2.257,9.365,2.193
a,103563,0.000,8.572,36.000,8.572,11.162,0.033,-0.285,-1.316,2.255,9.357,2.194
a,103567,0.000,8.394,36.000,8.394,11.118,0.003,-0.484,0.913,2.255,9.353,2.180
a,103571,0.000,8.208,36.000,8.208,11.206,-0.013,-0.132,-0.065,2.163,9.349,2.223
a,103575,0.000,8.011,36.000,8.011,11.118,-0.120,0.219,0.668,2.194,9.339,2.227
a,103579,0.000,7.806,36.000,7.806,11.030,-0.028,-0.102,0.470,2.280,9.358,2.162
a,103583,0.000,7.591,36.000,7.591,11.206,-0.028,-0.331,0.088,2.235,9.359,2.195
a,103587,0.000,7.368,36.000,7.368,11.118,-0.272,-0.102,1.416,2.188,9.357,2.213
a,103591,0.000,7.136,36.000,7.136,11.162,0.094,0.265,-0.049,2.173,9.335,2.215
a,103595,0.000,6.897,36.000,6.897,11.118,-0.013,0.448,0.622,2.191,9.410,2.209
a,103600,0.000,6.649,36.000,6.649,13.140,-0.135,-0.163,-0.294,2.327,9.366,2.191
a,103604,0.000,6.393,36.000,6.393,11.162,-0.440,-0.270,0.256,2.218,9.380,2.180
a,103607,0.000,6.130,36.000,6.130,13.931,-0.333,-0.178,-0.187,2.140,9.396,2.206
a,103611,0.000,5.860,36.000,5.860,11.074,0.094,0.112,-0.080,2.204,9.299,2.211
a,103615,0.000,5.583,36.000,5.583,10.459,0.583,1.639,1.401,1.960,9.310,2.151
a,103619,0.000,5.299,36.000,5.299,10.283,-0.394,-0.987,-0.003,2.559,9.504,1.938
a,103623,0.000,5.010,36.000,5.010,9.756,-0.746,-1.415,-1.072,2.209,9.354,2.166
a,103627,0.000,4.714,36.000,4.714,9.624,0.751,0.371,-0.263,1.955,9.267,2.437
a,103632,0.000,4.412,36.000,4.412,9.448,0.094,0.723,0.393,2.209,9.450,2.150
a,103636,0.000,4.106,36.000,4.106,9.009,0.705,1.593,1.371,2.148,9.206,2.252
a,103640,0.000,3.794,36.000,3.794,8.965,-0.425,-0.911,0.867,2.535,9.431,2.006
a,103643,0.000,3.478,36.000,3.478,8.789,-0.333,-1.430,-0.202,2.128,9.210,2.272
a,103647,0.000,3.158,36.000,3.158,8.306,0.186,0.600,-0.858,1.864,9.285,2.229
a,103652,0.000,2.834,36.000,2.834,8.086,0.415,0.524,-1.133,2.433,9.385,2.127
a,103655,0.000,2.506,36.000,2.506,12.568,0.140,0.280,0.287,2.119,9.316,2.125
a,103659,0.000,2.175,36.000,2.175,7.427,-0.227,-0.728,-0.171,2.404,9.391,2.229
a,103663,0.000,1.842,36.000,1.842,6.943,-0.272,-0.865,1.218,2.251,9.414,2.209
a,103667,0.000,1.506,36.000,1.506,6.855,0.170,0.432,-0.752,1.833,9.334,2.274
a,103671,0.000,1.168,36.000,1.168,6.680,0.262,0.600,0.775,2.349,9.418,2.207
a,103675,0.000,0.829,36.000,0.829,10.986,-0.089,-0.392,-1.805,2.319,9.479,2.094
a,103679,0.000,0.488,36.000,0.488,6.240,0.094,-0.758,0.424,2.290,9.397,2.233
a,103684,0.000,0.147,36.000,0.147,6.240,-0.120,-0.819,0.103,2.277,9.397,2.221
a,103687,0.000,-0.195,36.000,-0.195,5.581,0.262,1.028,-0.110,1.919,9.228,2.243
a,103691,0.000,-0.537,36.000,-0.537,4.702,0.003,0.936,0.821,2.172,9.342,2.185
a,103695,0.000,-0.878,36.000,-0.878,4.482,-0.288,-0.758,-0.003,2.664,9.359,2.058
a,103699,0.000,-1.219,36.000,-1.219,3.911,-0.685,-1.491,-0.416,2.181,9.452,2.061
a,103704,0.000,-1.558,36.000,-1.558,3.823,-0.288,-0.178,-0.339,2.076,9.345,2.340
a,103707,0.000,-1.896,36.000,-1.896,3.516,0.293,1.089,0.103,2.125,9.319,2.254
a,103711,0.000,-2.232,36.000,-2.232,3.296,0.476,1.257,-0.232,2.251,9.391,2.121
a,103715,0.000,-2.565,36.000,-2.565,3.208,-0.456,-0.697,0.592,2.580,9.323,2.144
a,103719,0.000,-2.896,36.000,-2.896,2.637,-0.333,-0.636,0.821,2.186,9.216,2.194
a,103724,0.000,-3.223,36.000,-3.223,2.505,-0.532,-0.926,-0.660,2.204,9.451,2.215
a,103728,0.000,-3.547,36.000,-3.547,2.461,0.583,1.242,0.103,2.028,9.153,2.361
a,103731,0.000,-3.866,36.000,-3.866,1.802,0.445,1.028,0.989,2.233,9.340,2.048
a,103735,0.000,-4.182,36.000,-4.182,1.143,-0.257,-0.590,-0.553,2.458,9.315,2.078
a,103739,0.000,-4.492,36.000,-4.492,0.703,0.064,-0.422,-1.087,2.186,9.280,2.160
a,103743,0.000,-4.798,36.000,-4.798,0.439,-0.562,-0.484,-0.065,2.163,9.394,2.253
a,103747,0.000,-5.098,36.000,-5.098,-0.044,0.048,0.600,-0.416,2.078,9.227,2.261
a,103752,0.000,-5.392,36.000,-5.392,-0.132,0.369,0.753,0.607,2.249,9.288,2.100
a,103756,0.000,-5.680,36.000,-5.680,-0.176,-0.196,-0.102,0.684,2.374,9.351,2.114
a,103759,0.000,-5.961,36.000,-5.961,-0.308,0.064,-0.422,1.080,2.162,9.281,2.272
a,103764,0.000,-6.235,36.000,-6.235,-0.791,-0.135,-0.224,-0.187,2.257,9.391,2.133
a,103767,0.000,-6.502,36.000,-6.502,-1.055,-0.181,0.112,0.470,2.150,9.354,2.217
a,103771,0.000,-6.761,36.000,-6.761,-1.450,0.201,0.432,-0.324,2.303,9.351,2.179
a,103775,0.000,-7.013,36.000,-7.013,-1.538,-0.333,-0.422,0.317,2.328,9.428,2.160
a,103779,0.000,-7.256,36.000,-7.256,-1.494,-0.059,-0.102,0.195,2.225,9.365,2.217
a,103783,0.000,-7.490,36.000,-7.490,-1.582,-0.028,0.112,-0.232,2.209,9.324,2.162
a,103787,0.000,-7.716,36.000,-7.716,-1.714,0.170,0.219,0.882,2.255,9.322,2.194
a,103791,0.000,-7.932,36.000,-7.932,-2.109,0.140,0.219,0.012,2.175,9.255,2.205
a,103795,0.000,-8.139,36.000,-8.139,-2.329,-0.501,-0.545,-0.019,2.264,9.288,2.243
a,103799,0.000,-8.337,36.000,-8.337,-2.505,-0.013,-0.285,-0.019,2.246,9.389,2.161
a,103803,0.000,-8.524,36.000,-8.524,-2.856,-0.120,0.112,0.317,2.201,9.357,2.157
a,103807,0.000,-8.701,36.000,-8.701,-2.900,-0.059,0.432,0.409,2.210,9.392,2.300
a,103811,0.000,-8.868,36.000,-8.868,-3.032,0.140,0.219,-0.324,2.259,9.367,2.186
a,103815,0.000,-9.023,36.000,-9.023,-3.120,-0.013,-0.132,1.126,2.297,9.392,2.110
a,103820,0.000,-9.168,36.000,-9.168,-3.647,-0.089,-0.331,-0.507,2.237,9.365,2.155
a,103823,0.000,-9.302,36.000,-9.302,-3.735,0.048,-0.132,-0.232,2.203,9.357,2.255
a,103827,0.000,-9.425,36.000,-9.425,-4.263,0.155,-0.056,-0.416,2.209,9.328,2.173
a,103831,0.000,-9.536,36.000,-9.536,-4.307,0.094,0.219,0.500,2.235,9.339,2.221
a,103835,0.000,-9.636,36.000,-9.636,-4.482,0.003,-0.056,1.080,2.209,9.346,2.230
a,103839,0.000,-9.723,36.000,-9.723,-4.438,0.247,-0.224,-0.248,2.240,9.347,2.139
a,103844,0.000,-9.799,36.000,-9.799,-4.482,-0.059,-0.209,0.317,2.292,9.431,2.137
a,103847,0.000,-9.863,36.000,-9.863,-4.570,-0.013,0.158,-0.126,2.144,9.307,2.253
a,103851,0.000,-9.915,36.000,-9.915,-4.570,0.140,0.020,0.516,2.288,9.358,2.222
a,103855,0.000,-9.955,36.000,-9.955,-4.570,0.140,-0.041,0.409,2.209,9.330,2.168
a,103859,0.000,-9.982,36.000,-9.982,-4.570,0.140,0.203,-0.645,2.137,9.373,2.206
a,103863,0.000,-9.997,36.000,-9.997,-4.570,0.048,0.158,-0.446,2.241,9.340,2.236
a,103868,0.000,-9.999,36.000,-9.999,-4.570,0.079,-0.132,-1.225,2.222,9.305,2.175
a,103872,0.000,-9.990,36.000,-9.990,-4.658,0.094,-0.316,0.241,2.257,9.367,2.166
a,103875,0.000,-9.967,36.000,-9.967,-4.570,0.170,-0.270,-0.691,2.197,9.337,2.234
a,103879,0.000,-9.933,36.000,-9.933,-4.526,0.155,-0.056,-0.080,2.173,9.331,2.204
a,103883,0.000,-9.886,36.000,-9.886,-5.010,-0.028,0.051,-0.400,2.240,9.347,2.206
a,103887,0.000,-9.827,36.000,-9.827,-4.966,0.155,-0.102,0.302,2.241,9.303,2.180
a,103891,0.000,-9.755,36.000,-9.755,-4.570,-0.303,-0.178,-1.545,2.248,9.342,2.194
a,103896,0.000,-9.671,36.000,-9.671,-4.614,0.140,0.005,0.134,2.209,9.294,2.218
a,103899,0.000,-9.575,36.000,-9.575,-4.570,0.170,0.326,-0.706,2.206,9.316,2.188
a,103904,0.000,-9.467,36.000,-9.467,-4.570,0.079,-0.224,0.134,2.253,9.347,2.211
a,103908,0.000,-9.347,36.000,-9.347,-4.966,0.094,-0.163,0.027,2.233,9.313,2.204
a,103911,0.000,-9.215,36.000,-9.215,-4.570,-0.074,-0.056,-0.996,2.206,9.351,2.194
a,103915,0.000,-9.071,36.000,-9.071,-4.570,0.079,-0.117,-1.072,2.184,9.342,2.219
a,103919,0.000,-8.916,36.000,-8.916,-4.570,0.094,0.402,0.821,2.194,9.318,2.209
a,103923,0.000,-8.750,36.000,-8.750,-4.614,0.048,-0.270,-0.232,2.269,9.311,2.180
a,103927,0.000,-8.572,36.000,-8.572,-4.570,0.094,0.066,0.516,2.243,9.336,2.186
a,103931,0.000,-8.384,36.000,-8.384,-4.570,-0.089,-0.163,-0.507,2.204,9.322,2.206
a,103935,0.000,-8.184,36.000,-8.184,-4.570,-0.059,0.005,-0.339,2.188,9.325,2.198
a,103939,0.000,-7.975,36.000,-7.975,-4.966,-0.028,0.280,0.729,2.209,9.312,2.184
a,103944,0.000,-7.755,36.000,-7.755,-4.526,0.079,0.142,0.226,2.279,9.343,2.176
a,103948,0.000,-7.525,36.000,-7.525,-4.570,-0.089,0.051,-0.614,2.230,9.327,2.230
a,103951,0.000,-7.285,36.000,-7.285,-4.570,-0.059,-0.117,0.042,2.203,9.334,2.207
a,103955,0.000,-7.036,36.000,-7.036,-4.570,-0.211,0.020,0.851,2.246,9.331,2.201
a,103959,0.000,-6.777,36.000,-6.777,-4.570,-0.059,0.051,-0.400,2.181,9.335,2.213
a,103963,0.000,-6.510,36.000,-6.510,-4.614,-0.120,-0.331,0.745,2.224,9.324,2.204
a,103967,0.000,-6.234,36.000,-6.234,-4.966,0.201,0.295,1.309,2.181,9.294,2.230
a,103971,0.000,-5.951,36.000,-5.951,-4.614,-0.028,-0.163,-1.591,2.197,9.367,2.173
a,103975,0.000,-5.659,36.000,-5.659,-4.570,0.201,0.112,-0.416,2.437,9.106,2.088
a,103979,0.000,-5.360,36.000,-5.360,-4.526,-0.074,-0.148,0.684,2.051,9.328,2.094
a,103983,0.000,-5.054,36.000,-5.054,-4.263,0.155,0.707,0.332,1.986,9.267,2.407
a,103987,0.000,-4.741,36.000,-4.741,-3.691,0.461,0.616,0.287,2.419,9.386,2.270
a,103991,0.000,-4.421,36.000,-4.421,-3.076,-0.746,-1.247,-1.194,2.467,9.427,1.976
a,103996,0.000,-4.096,36.000,-4.096,-2.900,0.247,-0.117,-1.179,2.157,9.336,2.204
a,104000,0.000,-3.765,36.000,-3.765,-2.417,-0.013,-1.094,-0.217,2.362,9.321,2.288
a,104003,0.000,-3.430,36.000,-3.430,-2.197,0.201,1.043,0.638,1.917,9.207,2.303
a,104007,0.000,-3.089,36.000,-3.089,-1.670,0.155,0.417,0.012,2.274,9.506,2.186
a,104011,0.000,-2.745,36.000,-2.745,-1.538,-0.425,-0.819,1.050,2.486,9.458,2.148
a,104015,0.000,-2.396,36.000,-2.396,1.362,-0.120,-0.713,0.210,2.166,9.461,2.125
a,104019,0.000,-2.044,36.000,-2.044,-0.264,-0.013,0.173,0.913,2.047,9.273,2.230
a,104024,0.000,-1.690,36.000,-1.690,-0.176,0.690,0.860,-0.049,2.006,9.287,2.379
a,104028,0.000,-1.333,36.000,-1.333,-0.044,0.308,0.478,0.119,2.315,9.432,2.055
a,104032,0.000,-0.973,36.000,-0.973,0.439,-0.394,-0.529,0.317,2.319,9.443,2.227
a,104035,0.000,-0.613,36.000,-0.613,0.615,-0.211,-0.819,-1.149,2.350,9.424,2.201
a,104039,0.000,-0.251,36.000,-0.251,1.758,0.140,0.555,0.393,1.883,9.256,2.260
a,104043,0.000,0.111,36.000,0.111,1.890,0.430,0.967,-0.003,2.312,9.374,2.207
a,104047,0.000,0.473,36.000,0.473,2.417,0.094,0.005,0.302,2.308,9.299,2.071
a,104051,0.000,0.835,36.000,0.835,2.461,-0.303,-0.545,-0.935,2.243,9.388,2.253
a,104055,0.000,1.196,36.000,1.196,2.681,0.094,-0.911,0.317,2.228,9.316,2.213
a,104059,0.000,1.556,36.000,1.556,3.208,0.369,0.753,-0.049,1.799,9.359,2.271
a,104063,0.000,1.914,36.000,1.914,3.296,0.644,1.089,0.531,2.308,9.237,2.269
a,104067,0.000,2.269,36.000,2.269,3.384,0.064,-0.117,0.913,2.218,9.335,2.103
a,104071,0.000,2.622,36.000,2.622,3.823,-0.074,-0.880,-0.813,2.237,9.321,2.328
a,104076,0.000,2.972,36.000,2.972,4.043,-0.242,-0.697,0.760,2.210,9.293,2.228
a,104079,0.000,3.318,36.000,3.318,4.658,0.399,0.600,-0.858,1.799,9.333,2.252
a,104083,0.000,3.659,36.000,3.659,5.229,0.522,1.074,-0.935,2.406,9.297,2.269
a,104087,0.000,3.996,36.000,3.996,5.317,-0.227,-0.270,0.531,2.264,9.390,2.071
a,104092,0.000,4.328,36.000,4.328,5.977,0.033,-0.331,-0.553,2.126,9.248,2.249
a,104095,0.000,4.655,36.000,4.655,6.064,-0.410,-0.972,0.149,2.319,9.333,2.188
a,104099,0.000,4.975,36.000,4.975,6.196,0.369,0.799,0.058,1.842,9.342,2.264
a,104103,0.000,5.289,36.000,5.289,6.284,0.415,0.326,-0.431,2.349,9.366,2.230
a,104107,0.000,5.596,36.000,5.596,6.240,-0.120,-0.438,0.684,2.370,9.331,2.122
a,104112,0.000,5.896,36.000,5.896,6.724,0.293,0.326,-0.477,2.101,9.318,2.247
a,104116,0.000,6.188,36.000,6.188,6.899,-0.410,-0.499,-0.553,2.209,9.373,2.233
a,104120,0.000,6.472,36.000,6.472,6.855,0.109,0.402,1.325,2.057,9.231,2.301
a,104123,0.000,6.747,36.000,6.747,6.899,0.155,0.707,0.500,2.251,9.360,2.128
a,104127,0.000,7.014,36.000,7.014,7.515,-0.333,-0.758,0.164,2.261,9.503,2.172
a,104132,0.000,7.271,36.000,7.271,8.086,0.079,0.555,0.500,2.063,9.355,2.289
a,104135,0.000,7.518,36.000,7.518,8.262,-0.242,-0.361,0.638,2.310,9.527,2.180
