HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,GY_ROLL,GY_YAW,GY_PITCH
a,197130,47.000,17.302,80.000,-0.332,21.734,0.476
a,197135,47.000,17.120,80.000,-0.622,20.131,-0.180
a,197140,47.000,17.061,80.000,0.279,22.406,-1.859
a,197145,47.000,16.860,80.000,-0.759,20.436,2.721
a,197150,47.000,16.780,80.000,0.157,20.650,0.171
a,197156,47.000,16.580,80.000,-0.744,21.169,-1.539
a,197160,47.000,16.315,80.000,-1.172,18.635,0.049
a,197165,47.000,16.321,80.000,0.828,20.513,0.583
a,197171,47.000,16.149,80.000,-0.485,19.368,0.263
a,197175,47.000,16.184,80.000,1.073,18.635,-1.356
a,197181,47.000,16.073,80.000,-0.042,19.658,0.308
a,197185,47.000,16.127,80.000,1.180,20.177,-1.004
a,197190,47.000,16.001,80.000,-0.149,18.909,-1.050
a,197195,47.000,16.156,80.000,1.943,18.497,-0.348
a,197200,47.000,16.093,80.000,0.294,19.444,1.179
a,197205,47.000,15.948,80.000,-0.286,16.604,-2.043
a,197210,47.000,16.021,80.000,1.302,19.535,0.675
a,197215,47.000,15.922,80.000,0.034,17.841,-1.951
a,197220,47.000,16.112,80.000,2.172,18.635,-3.325
a,197225,47.000,16.030,80.000,0.126,18.467,2.522
a,197230,47.000,16.091,80.000,1.195,17.703,2.934
a,197236,47.000,16.199,80.000,1.500,20.070,-4.394
a,197240,47.000,16.211,80.000,0.783,19.047,-0.012
a,197246,47.000,16.417,80.000,2.218,18.772,-1.081
a,197250,47.000,16.368,80.000,0.294,19.123,0.370
a,197256,47.000,16.258,80.000,-0.149,18.574,-1.233
a,197260,47.000,16.254,80.000,0.615,19.993,-2.119
a,197265,47.000,16.257,80.000,0.691,18.192,0.400
a,197270,47.000,16.464,80.000,2.187,19.184,0.873
a,197275,47.000,16.453,80.000,0.554,17.932,0.263
a,197280,47.000,16.550,80.000,1.347,17.932,-0.379
a,197285,47.000,16.385,80.000,-0.607,17.658,0.492
a,197290,47.000,16.568,80.000,1.973,19.123,-2.012
a,197295,47.000,16.632,80.000,1.057,19.047,1.102
a,197300,47.000,16.885,80.000,2.462,18.146,-0.974
a,197305,47.000,16.977,80.000,1.225,19.306,1.576
a,197310,47.000,17.081,80.000,1.317,17.398,0.553
a,197315,47.000,17.148,80.000,1.012,18.879,-1.127
a,197320,47.000,17.403,80.000,2.401,17.780,-0.806
a,197325,47.000,17.572,80.000,1.729,18.390,0.385
a,197330,47.000,17.923,80.000,3.057,17.932,-0.073
a,197335,47.000,18.064,80.000,1.454,18.528,-0.150
a,197340,47.000,18.185,80.000,1.302,17.581,-0.348
a,197345,47.000,18.364,80.000,1.683,20.131,-0.104
a,197350,47.000,18.684,80.000,2.722,18.360,-0.867
a,197355,47.000,19.144,80.000,3.714,19.184,-0.241
a,197360,47.000,19.475,80.000,2.706,19.368,-0.867
a,197365,47.000,19.539,80.000,0.676,20.177,2.186
a,197370,47.000,19.546,80.000,0.263,19.138,0.889
a,197375,47.000,19.768,80.000,1.836,20.055,0.385
a,197380,47.000,20.028,80.000,2.126,18.329,1.423
a,197385,47.000,20.247,80.000,1.760,20.268,0.538
a,197390,47.000,20.258,80.000,0.233,17.551,0.156
a,197395,47.000,20.443,80.000,1.500,19.306,-1.172
a,197400,47.000,20.664,80.000,1.744,19.291,-1.310
a,197405,47.000,21.054,80.000,2.966,20.451,-3.936
a,197410,47.000,21.341,80.000,2.141,21.566,1.683
a,197415,47.000,21.804,80.000,3.439,19.688,0.370
a,197420,47.000,21.991,80.000,1.363,18.070,2.354
a,197425,47.000,22.452,80.000,3.347,20.925,-2.348
a,197430,47.000,22.804,80.000,2.462,22.604,-1.081
a,197435,47.000,23.293,80.000,3.439,22.879,-0.073
a,197440,47.000,23.491,80.000,1.241,22.635,6.828
a,197445,47.000,23.618,80.000,0.691,23.123,-0.440
a,197450,47.000,23.609,80.000,-0.362,25.856,-2.211
a,197455,47.000,23.501,80.000,-1.080,25.474,1.606
a,197460,47.000,23.583,80.000,0.309,28.329,0.202
a,197465,47.000,23.472,80.000,-1.141,29.810,2.263
a,197470,47.000,23.248,80.000,-1.950,28.635,1.667
a,197475,47.000,23.057,80.000,-1.675,29.383,3.759
a,197480,47.000,22.761,80.000,-2.393,26.345,0.705
a,197485,47.000,22.601,80.000,-1.355,26.482,1.118
a,197490,47.000,22.676,80.000,0.431,25.108,0.293
a,197495,47.000,22.598,80.000,-0.714,25.856,0.263
a,197500,47.000,22.666,80.000,0.386,24.986,2.263
a,197505,47.000,22.403,80.000,-2.072,25.749,-1.279
a,197510,47.000,22.421,80.000,0.034,25.749,-2.531
a,197515,47.000,22.198,80.000,-1.782,28.940,3.240
a,197520,47.000,22.021,80.000,-1.385,26.513,0.186
a,197525,47.000,21.676,80.000,-2.637,28.742,0.125
a,197531,47.000,21.531,80.000,-1.111,29.154,0.690
a,197535,47.000,21.365,80.000,-1.233,27.490,-2.088
a,197540,47.000,20.879,80.000,-3.553,24.909,1.713
a,197545,47.000,20.691,80.000,-1.294,25.138,-1.127
a,197550,47.000,20.678,80.000,0.050,23.795,2.125
a,197555,47.000,20.852,80.000,1.409,25.581,1.148
a,197560,47.000,20.702,80.000,-0.988,23.917,-0.241
a,197565,47.000,20.759,80.000,0.584,22.329,-1.554
a,197570,47.000,20.652,80.000,-0.653,23.093,2.354
a,197575,47.000,20.716,80.000,0.630,22.986,1.484
a,197580,47.000,20.740,80.000,0.294,25.917,0.858
a,197585,47.000,20.568,80.000,-1.141,23.826,2.079
a,197590,47.000,20.478,80.000,-0.530,25.780,-3.172
a,197595,47.000,20.077,80.000,-2.805,23.658,-1.020
a,197600,47.000,20.020,80.000,-0.240,26.619,-0.256
a,197605,47.000,19.674,80.000,-2.393,27.535,5.469
a,197610,47.000,19.389,80.000,-1.874,25.322,0.538
a,197615,47.000,19.163,80.000,-1.431,27.444,-1.035
a,197620,47.000,18.661,80.000,-3.416,24.864,-4.302
a,197625,47.000,18.508,80.000,-0.790,25.459,1.362
a,197630,47.000,18.153,80.000,-2.286,27.322,2.965
a,197635,47.000,17.609,80.000,-3.614,24.177,-0.501
a,197640,47.000,17.291,80.000,-1.889,24.268,-2.424
a,197645,47.000,16.884,80.000,-2.515,24.757,4.568
a,197650,47.000,16.606,80.000,-1.492,22.543,0.446
a,197655,47.000,16.513,80.000,-0.118,24.803,1.347
a,197660,47.000,16.112,80.000,-2.362,21.764,2.736
a,197665,47.000,16.073,80.000,0.386,19.429,-1.768
a,197671,47.000,16.138,80.000,1.164,19.184,-2.684
a,197675,47.000,16.081,80.000,0.263,17.062,0.568
a,197680,47.000,16.247,80.000,1.897,18.909,-0.562
a,197685,47.000,16.188,80.000,0.248,15.841,3.179
a,197690,47.000,16.377,80.000,2.080,15.948,-0.150
a,197695,47.000,16.405,80.000,0.859,15.734,0.217
a,197700,47.000,16.673,80.000,2.630,16.009,-0.256
a,197705,47.000,16.534,80.000,-0.439,17.062,0.828
a,197710,47.000,16.435,80.000,-0.118,16.696,0.324
a,197715,47.000,16.457,80.000,0.752,19.138,2.629
a,197720,47.000,16.225,80.000,-1.126,17.826,-3.035
a,197725,47.000,15.997,80.000,-1.065,17.520,-1.798
a,197730,47.000,15.805,80.000,-0.790,18.436,2.308
a,197735,47.000,15.655,80.000,-0.454,17.276,5.102
a,197740,47.000,15.491,80.000,-0.546,18.177,0.217
a,197746,47.000,15.577,80.000,1.317,17.520,-0.775
a,197750,47.000,15.701,80.000,1.576,18.497,1.759
a,197755,47.000,15.601,80.000,-0.088,17.230,0.446
a,197760,47.000,15.412,80.000,-0.744,18.131,-0.165
a,197765,47.000,15.501,80.000,1.347,16.009,-1.569
a,197770,47.000,15.642,80.000,1.699,17.902,0.904
a,197775,47.000,15.550,80.000,-0.027,15.902,2.583
a,197780,47.000,15.580,80.000,0.874,16.513,-0.928
a,197785,47.000,15.395,80.000,-0.729,17.337,2.889
a,197790,47.000,15.505,80.000,1.470,16.894,2.064
a,197795,47.000,15.601,80.000,1.347,17.444,-1.982
a,197800,47.000,15.630,80.000,0.813,18.818,-0.424
a,197805,47.000,15.624,80.000,0.584,16.161,0.293
a,197810,47.000,15.752,80.000,1.561,16.680,4.079
a,197815,47.000,15.654,80.000,-0.133,17.138,-0.241
a,197820,47.000,15.784,80.000,1.561,17.306,-0.256
a,197825,47.000,15.812,80.000,0.783,17.474,1.377
a,197830,47.000,15.953,80.000,1.622,17.123,0.828
a,197835,47.000,15.927,80.000,0.340,18.558,-1.539
a,197840,47.000,16.113,80.000,1.943,16.253,-1.630
a,197845,47.000,16.438,80.000,2.920,18.955,0.812
a,197850,47.000,16.562,80.000,1.409,16.589,1.362
a,197855,47.000,16.783,80.000,2.111,16.955,0.431
a,197860,47.000,16.884,80.000,1.180,18.604,0.553
a,197865,47.000,16.909,80.000,0.615,17.398,-0.272
a,197870,47.000,17.319,80.000,3.439,19.001,1.057
a,197875,47.000,17.614,80.000,2.554,18.268,-0.394
a,197880,47.000,17.841,80.000,2.034,16.360,2.934
a,197885,47.000,18.173,80.000,2.767,17.658,0.950
a,197890,47.000,18.524,80.000,2.889,16.848,-2.317
a,197895,47.000,18.937,80.000,3.271,19.337,0.003
a,197900,47.000,19.256,80.000,2.554,17.337,1.225
a,197905,47.000,19.718,80.000,3.576,17.948,2.400
a,197910,47.000,19.962,80.000,1.912,17.444,3.591
a,197915,47.000,20.532,80.000,4.309,16.680,0.034
a,197920,47.000,21.072,80.000,4.004,18.879,0.721
a,197925,47.000,21.433,80.000,2.630,17.398,1.728
a,197930,47.000,21.949,80.000,3.729,18.879,1.362
a,197935,47.000,22.218,80.000,1.836,19.398,1.118
a,197940,47.000,22.624,80.000,2.844,18.497,0.629
a,197945,47.000,23.187,80.000,3.943,20.299,-1.050
a,197950,47.000,23.380,80.000,1.134,20.696,1.728
a,197955,47.000,23.751,80.000,2.431,21.871,0.721
a,197960,47.000,24.060,80.000,1.897,24.345,-0.348
a,197965,47.000,24.239,80.000,0.920,24.177,1.362
a,197970,47.000,24.547,80.000,1.836,26.085,-0.623
a,197975,47.000,24.570,80.000,-0.317,27.001,1.988
a,197980,47.000,24.508,80.000,-0.912,24.894,3.270
a,197985,47.000,24.528,80.000,-0.317,27.383,1.973
a,197990,47.000,24.498,80.000,-0.683,27.688,0.934
a,197996,47.000,24.526,80.000,-0.240,27.215,2.171
a,198000,47.000,24.474,80.000,-0.851,29.291,4.721
a,198005,47.000,24.345,80.000,-1.385,27.413,0.644
a,198010,47.000,24.467,80.000,0.477,28.940,0.247
a,198015,47.000,24.405,80.000,-0.882,28.604,4.141
a,198020,47.000,24.562,80.000,0.783,25.780,3.041
a,198025,47.000,24.736,80.000,0.874,28.146,3.530
a,198030,47.000,24.697,80.000,-0.698,26.238,1.957
a,198035,47.000,24.912,80.000,1.164,29.123,1.316
a,198040,47.000,25.047,80.000,0.569,28.360,-4.821
a,198045,47.000,25.427,80.000,2.370,27.826,1.942
a,198050,47.000,25.558,80.000,0.492,28.085,1.423
a,198055,47.000,25.802,80.000,1.347,26.451,-0.455
a,198060,47.000,25.916,80.000,0.325,29.444,1.912
a,198065,47.000,26.096,80.000,0.828,27.826,-1.356
a,198070,47.000,26.309,80.000,1.027,30.436,2.125
a,198075,47.000,26.475,80.000,0.691,28.146,3.392
a,198080,47.000,26.672,80.000,0.889,29.749,2.018
a,198085,47.000,26.708,80.000,-0.301,28.604,1.102
a,198090,47.000,27.126,80.000,2.523,29.306,1.225
a,198095,47.000,27.324,80.000,0.874,28.116,1.560
a,198100,47.000,27.547,80.000,1.027,29.261,1.820
a,198105,47.000,27.717,80.000,0.645,26.925,1.759
a,198110,47.000,27.985,80.000,1.317,30.787,0.324
a,198115,47.000,28.113,80.000,0.294,28.253,1.118
a,198120,47.000,28.618,80.000,3.042,31.245,-0.623
a,198125,47.000,28.776,80.000,0.431,30.482,3.057
a,198130,47.000,29.071,80.000,1.439,30.451,1.362
a,198135,47.000,29.094,80.000,-0.622,32.146,0.675
a,198140,47.000,29.456,80.000,1.912,31.184,-1.050
a,198145,47.000,29.802,80.000,1.744,32.650,1.484
a,198150,47.000,30.107,80.000,1.439,30.833,2.965
a,198155,47.000,30.538,80.000,2.309,33.413,3.820
a,198161,47.000,30.910,80.000,1.836,33.841,0.278
a,198165,47.000,30.945,80.000,-0.683,32.436,5.392
a,198170,47.000,31.281,80.000,1.561,32.497,0.171
a,198175,47.000,31.500,80.000,0.645,34.116,1.118
a,198180,47.000,31.705,80.000,0.538,33.841,1.591
a,198185,47.000,31.798,80.000,-0.317,34.558,2.232
a,198190,47.000,32.040,80.000,0.813,32.955,0.232
a,198195,47.000,32.432,80.000,1.867,35.703,0.950
a,198200,47.000,32.617,80.000,0.325,34.696,2.568
a,198205,47.000,32.679,80.000,-0.591,33.902,2.934
a,198210,47.000,33.065,80.000,1.790,36.024,1.423
a,198215,47.000,33.039,80.000,-1.294,35.612,-1.600
a,198220,47.000,33.373,80.000,1.378,37.245,0.690
a,198225,47.000,33.328,80.000,-1.477,38.940,5.133
a,198230,47.000,33.232,80.000,-1.843,38.909,4.736
a,198235,47.000,33.267,80.000,-0.866,41.001,1.515
a,198240,47.000,33.158,80.000,-1.935,41.429,-1.569
a,198245,47.000,33.085,80.000,-1.630,40.589,2.110
a,198250,47.000,32.959,80.000,-2.011,41.184,-0.195
a,198255,47.000,32.734,80.000,-2.729,42.467,4.202
a,198260,47.000,32.641,80.000,-1.691,40.345,0.141
a,198265,47.000,32.609,80.000,-1.233,41.108,-1.707
a,198270,47.000,32.466,80.000,-1.996,37.932,-1.279
a,198275,47.000,32.386,80.000,-1.538,40.787,1.392
a,198280,47.000,32.026,80.000,-3.599,41.001,1.805
a,198285,47.000,31.963,80.000,-1.340,39.963,-0.745
a,198290,47.000,31.730,80.000,-2.591,41.612,0.751
a,198295,47.000,31.456,80.000,-2.851,40.238,-0.394
a,198300,47.000,31.176,80.000,-2.882,42.299,1.041
a,198305,47.000,30.997,80.000,-2.088,41.810,1.499
a,198310,47.000,30.805,80.000,-2.118,38.711,0.064
a,198315,47.000,30.590,80.000,-2.286,40.238,0.705
a,198320,47.000,30.202,80.000,-3.538,40.726,-1.188
a,198325,47.000,29.687,80.000,-4.424,40.543,0.919
a,198330,47.000,29.218,80.000,-4.057,43.200,-0.898
a,198335,47.000,28.547,80.000,-5.462,40.864,-0.333
a,198340,47.000,28.028,80.000,-4.271,42.131,-0.424
a,198345,47.000,27.232,80.000,-6.271,42.192,0.293
a,198350,47.000,26.372,80.000,-6.622,40.100,-0.455
a,198355,47.000,25.787,80.000,-4.515,42.222,-0.211
a,198360,47.000,25.171,80.000,-4.668,41.673,-0.455
a,198365,47.000,24.699,80.000,-3.508,39.261,-0.424
a,198370,47.000,24.281,80.000,-3.049,38.635,-0.363
a,198375,47.000,23.657,80.000,-4.515,37.795,1.133
a,198380,47.000,23.239,80.000,-2.866,32.146,-0.837
a,198385,47.000,23.436,80.000,1.760,31.077,0.675
a,198390,47.000,23.481,80.000,0.630,28.009,1.621
a,198395,47.000,23.720,80.000,2.111,24.161,-1.295
a,198400,47.000,24.188,80.000,3.760,24.451,-0.760
a,198405,47.000,24.435,80.000,2.111,21.154,-0.302
a,198410,47.000,25.087,80.000,5.073,21.841,-0.211
a,198415,47.000,25.618,80.000,4.065,24.345,2.476
a,198420,47.000,25.911,80.000,2.263,21.734,-0.852
a,198425,47.000,26.533,80.000,4.645,24.070,2.446
a,198430,47.000,26.843,80.000,2.248,24.894,-0.088
a,198435,47.000,27.201,80.000,2.569,24.513,-2.211
a,198441,47.000,27.567,80.000,2.554,27.062,1.347
a,198445,47.000,27.546,80.000,-0.347,27.245,1.469
a,198450,47.000,27.608,80.000,0.294,24.665,-3.401
a,198455,47.000,27.920,80.000,2.080,29.719,0.476
a,198460,47.000,27.899,80.000,-0.408,29.184,3.011
a,198465,47.000,28.113,80.000,1.317,30.558,1.225
a,198470,47.000,28.210,80.000,0.431,29.826,0.492
a,198475,47.000,28.219,80.000,-0.225,29.337,1.316
a,198480,47.000,28.263,80.000,0.004,32.390,3.652
a,198485,47.000,28.068,80.000,-1.767,32.284,1.011
a,198490,47.000,27.934,80.000,-1.294,32.222,-1.508
a,198495,47.000,27.797,80.000,-1.309,33.169,-0.363
a,198500,47.000,27.594,80.000,-1.798,34.604,-0.027
a,198505,47.000,27.431,80.000,-1.446,32.192,-0.409
a,198510,47.000,27.379,80.000,-0.622,33.261,-0.150
a,198515,47.000,27.015,80.000,-2.912,32.284,2.828
a,198520,47.000,26.998,80.000,-0.286,31.276,-1.783
a,198525,47.000,26.700,80.000,-2.362,31.047,1.759
a,198530,47.000,26.593,80.000,-0.927,31.658,-1.447
a,198535,47.000,26.225,80.000,-2.866,33.444,-4.470
a,198540,47.000,25.918,80.000,-2.347,31.841,1.118
a,198545,47.000,25.731,80.000,-1.446,33.062,-0.027
a,198550,47.000,25.350,80.000,-2.851,31.764,1.591
a,198555,47.000,25.069,80.000,-2.057,31.047,2.217
a,198560,47.000,24.650,80.000,-3.049,31.490,0.156
a,198565,47.000,24.343,80.000,-2.179,31.520,0.629
a,198570,47.000,23.940,80.000,-2.836,29.535,-1.783
a,198575,47.000,23.827,80.000,-0.668,31.490,2.202
a,198580,47.000,23.428,80.000,-2.790,32.390,1.759
a,198585,47.000,22.872,80.000,-3.889,30.833,-2.546
a,198590,47.000,22.340,80.000,-3.691,33.490,1.072
a,198595,47.000,22.028,80.000,-1.981,31.551,0.202
a,198600,47.000,21.574,80.000,-2.988,30.604,0.507
a,198605,47.000,20.780,80.000,-5.446,29.291,2.415
a,198610,47.000,20.298,80.000,-3.049,28.436,-1.936
a,198615,47.000,20.123,80.000,-0.759,31.566,0.018
a,198620,47.000,19.712,80.000,-2.439,27.001,3.545
a,198625,47.000,19.522,80.000,-0.759,26.451,0.476
a,198630,47.000,19.401,80.000,-0.240,26.451,2.476
a,198635,47.000,19.153,80.000,-1.141,23.612,1.805
a,198640,47.000,19.330,80.000,2.034,23.154,-2.623
a,198645,47.000,19.445,80.000,1.546,22.680,1.438
a,198650,47.000,19.633,80.000,2.080,21.627,0.324
a,198655,47.000,19.715,80.000,1.302,18.467,1.118
a,198660,47.000,20.161,80.000,3.958,20.024,-3.585
a,198665,47.000,20.542,80.000,3.424,19.429,-2.058
a,198670,47.000,21.140,80.000,4.981,19.474,0.370
a,198675,47.000,21.456,80.000,2.828,18.879,3.087
a,198680,47.000,21.846,80.000,3.332,18.421,-0.379
a,198685,47.000,22.108,80.000,2.325,19.398,-0.974
a,198690,47.000,22.519,80.000,3.378,21.001,-1.218
a,198695,47.000,22.928,80.000,3.286,22.467,2.034
a,198700,47.000,23.348,80.000,3.347,20.543,0.431
a,198705,47.000,23.578,80.000,1.867,22.177,1.927
a,198710,47.000,23.618,80.000,0.447,21.108,0.736
a,198715,47.000,23.847,80.000,1.805,23.963,0.339
a,198720,47.000,23.994,80.000,1.180,22.879,-0.440
a,198725,47.000,24.343,80.000,2.630,25.108,0.278
a,198730,47.000,24.379,80.000,0.294,23.917,2.782
a,198735,47.000,24.488,80.000,0.828,23.658,0.186
a,198740,47.000,24.370,80.000,-0.866,23.551,0.247
a,198745,47.000,24.608,80.000,1.760,25.749,0.003
a,198750,47.000,24.554,80.000,-0.439,25.917,0.812
a,198755,47.000,24.769,80.000,1.561,26.299,-0.043
a,198760,47.000,24.610,80.000,-1.248,27.520,1.133
a,198765,47.000,24.393,80.000,-1.660,28.039,-0.409
a,198770,47.000,24.051,80.000,-2.591,29.566,-1.875
a,198775,47.000,23.805,80.000,-1.813,28.070,-3.279
a,198780,47.000,23.716,80.000,-0.653,30.299,0.492
a,198785,47.000,23.478,80.000,-1.721,28.314,1.102
a,198790,47.000,23.342,80.000,-0.943,28.467,2.767
a,198795,47.000,22.996,80.000,-2.485,28.009,-0.516
a,198800,47.000,22.922,80.000,-0.439,28.986,-1.157
a,198805,47.000,22.659,80.000,-1.813,27.566,1.774
a,198810,47.000,22.761,80.000,0.905,28.772,-3.661
a,198815,47.000,22.343,80.000,-2.958,28.222,1.606
a,198820,47.000,22.117,80.000,-1.492,28.284,0.950
a,198825,47.000,21.722,80.000,-2.714,28.314,2.644
a,198830,47.000,21.613,80.000,-0.546,27.032,-0.272
a,198835,47.000,21.341,80.000,-1.752,28.085,-0.791
a,198840,47.000,21.156,80.000,-1.065,26.406,0.476
a,198845,47.000,20.862,80.000,-1.874,27.871,2.232
a,198850,47.000,20.476,80.000,-2.485,24.665,0.141
a,198855,47.000,20.179,80.000,-1.798,26.177,-0.730
a,198860,47.000,19.899,80.000,-1.645,25.566,-1.142
a,198865,47.000,19.836,80.000,-0.042,28.604,-2.531
a,198870,47.000,19.642,80.000,-0.988,26.329,-0.608
a,198875,47.000,19.250,80.000,-2.454,27.841,-0.577
a,198880,47.000,18.961,80.000,-1.630,25.993,0.538
a,198885,47.000,18.975,80.000,0.615,27.566,-0.699
a,198890,47.000,18.834,80.000,-0.485,23.780,0.324
a,198895,47.000,18.831,80.000,0.554,22.665,0.522
a,198900,47.000,18.927,80.000,1.271,23.230,0.507
a,198905,47.000,18.853,80.000,0.050,19.062,0.996
a,198910,47.000,19.162,80.000,2.874,20.161,-0.058
a,198915,47.000,19.389,80.000,2.233,19.474,-1.997
a,198920,47.000,19.886,80.000,4.218,18.467,-1.020
a,198925,47.000,19.936,80.000,0.859,16.513,-0.088
a,198930,47.000,20.150,80.000,2.034,18.986,-0.043
a,198935,47.000,20.248,80.000,1.134,20.650,2.919
a,198940,47.000,20.494,80.000,2.187,22.222,0.217
a,198945,47.000,20.416,80.000,-0.240,22.222,1.621
a,198950,47.000,20.275,80.000,-0.683,20.757,1.255
a,198955,47.000,20.237,80.000,0.065,22.467,-2.211
a,198960,47.000,20.223,80.000,0.263,21.658,1.087
a,198965,47.000,20.321,80.000,1.088,21.001,1.942
a,198970,47.000,20.451,80.000,1.317,21.322,0.461
a,198975,47.000,20.511,80.000,0.798,19.230,-1.188
a,198981,47.000,20.738,80.000,2.004,21.413,1.133
a,198985,47.000,20.622,80.000,-0.561,20.787,-1.890
a,198990,47.000,20.876,80.000,2.172,22.711,1.744
a,198995,47.000,20.865,80.000,0.187,21.490,1.850
a,199000,47.000,21.035,80.000,1.515,22.543,-0.546
a,199005,47.000,20.781,80.000,-1.630,21.230,1.499
a,199010,47.000,20.835,80.000,0.660,22.299,-0.974
a,199015,47.000,20.699,80.000,-0.775,24.268,-2.317
a,199020,47.000,20.855,80.000,1.409,24.284,0.095
a,199025,47.000,20.770,80.000,-0.393,23.520,-0.730
a,199030,47.000,20.423,80.000,-2.317,22.467,0.996
a,199035,47.000,20.181,80.000,-1.523,24.131,0.629
a,199040,47.000,19.854,80.000,-2.103,22.574,1.225
a,199045,47.000,19.793,80.000,-0.118,24.207,-0.211
a,199050,47.000,19.923,80.000,1.317,22.879,-0.898
a,199055,47.000,19.668,80.000,-1.538,21.734,2.996
a,199060,47.000,19.709,80.000,0.676,21.551,2.431
a,199065,47.000,19.444,80.000,-1.584,20.513,-1.539
a,199070,47.000,19.522,80.000,0.966,22.574,-2.348
a,199075,47.000,19.357,80.000,-0.820,20.299,-1.432
a,199080,47.000,19.395,80.000,0.676,21.795,1.255
a,199085,47.000,19.264,80.000,-0.576,21.490,1.102
a,199090,47.000,18.985,80.000,-1.691,23.200,0.308
a,199096,47.000,18.913,80.000,-0.133,24.345,0.003
a,199100,47.000,18.505,80.000,-2.607,23.062,0.431
a,199105,47.000,18.207,80.000,-1.767,24.650,0.660
a,199110,47.000,17.972,80.000,-1.248,22.986,2.293
a,199115,47.000,17.509,80.000,-2.897,21.276,-1.737
a,199120,47.000,17.344,80.000,-0.668,23.337,-2.104
a,199125,47.000,17.364,80.000,0.737,22.146,3.850
a,199130,47.000,17.073,80.000,-1.553,19.932,-1.646
a,199135,47.000,16.959,80.000,-0.225,20.680,-0.821
a,199140,47.000,16.697,80.000,-1.294,19.047,-0.653
a,199145,47.000,16.199,80.000,-3.034,20.070,-0.913
a,199150,47.000,15.967,80.000,-1.019,21.184,-3.172
a,199155,47.000,15.568,80.000,-2.240,21.077,-2.592
a,199160,47.000,15.025,80.000,-3.309,24.131,0.919
a,199165,47.000,14.639,80.000,-2.088,24.589,2.049
a,199170,47.000,13.928,80.000,-4.454,23.551,0.018
a,199175,47.000,13.226,80.000,-4.317,23.795,0.950
a,199180,47.000,12.377,80.000,-5.324,22.925,-0.348
a,199185,47.000,11.580,80.000,-4.866,24.039,0.003
a,199190,47.000,11.131,80.000,-2.179,21.490,-0.317
a,199195,47.000,10.668,80.000,-2.210,19.306,-0.546
a,199200,47.000,10.435,80.000,-0.469,18.665,0.217
a,199205,47.000,10.210,80.000,-0.362,16.436,1.041
a,199211,47.000,10.114,80.000,0.630,14.039,1.774
a,199215,47.000,10.074,80.000,1.073,11.673,-1.279
a,199220,47.000,10.274,80.000,2.859,10.451,2.003
a,199225,47.000,10.693,80.000,4.447,9.917,-0.546
a,199230,47.000,11.064,80.000,4.050,8.146,-1.692
a,199235,47.000,11.521,80.000,4.645,7.062,2.446
a,199240,47.000,12.123,80.000,5.653,7.138,-1.661
a,199245,47.000,12.620,80.000,4.783,8.589,-1.340
a,199250,47.000,13.237,80.000,5.592,9.993,1.331
a,199255,47.000,13.574,80.000,3.424,10.314,2.889
a,199260,47.000,13.847,80.000,2.905,10.513,-5.279
a,199265,47.000,13.923,80.000,1.393,12.192,-1.233
a,199270,47.000,14.110,80.000,2.172,14.161,-0.088
a,199275,47.000,14.098,80.000,0.676,13.291,-0.348
a,199280,47.000,14.049,80.000,0.401,13.688,0.034
a,199285,47.000,14.136,80.000,1.393,14.513,-1.432
a,199290,47.000,14.577,80.000,4.004,14.833,-1.111
a,199295,47.000,14.684,80.000,1.485,13.368,-0.027
a,199300,47.000,14.769,80.000,1.302,13.688,3.240
a,199305,47.000,15.167,80.000,3.592,15.429,-0.440
a,199310,47.000,15.469,80.000,2.844,13.917,-0.150
a,199315,47.000,15.628,80.000,1.760,13.154,1.011
a,199320,47.000,15.987,80.000,3.195,14.803,2.125
a,199325,47.000,16.218,80.000,2.218,14.100,-1.233
a,199330,47.000,16.565,80.000,3.042,14.513,2.278
a,199335,47.000,16.916,80.000,3.042,13.368,0.324
a,199340,47.000,17.180,80.000,2.355,13.795,-0.088
a,199345,47.000,17.437,80.000,2.233,16.986,-0.775
a,199350,47.000,17.845,80.000,3.302,18.558,2.217
a,199355,47.000,18.255,80.000,3.256,19.719,2.690
a,199360,47.000,18.217,80.000,-0.088,18.177,-0.760
a,199365,47.000,18.282,80.000,0.660,20.024,3.744
a,199370,47.000,18.439,80.000,1.332,20.100,1.454
a,199375,47.000,18.246,80.000,-1.294,21.902,2.415
a,199380,47.000,17.941,80.000,-2.103,21.810,1.255
a,199385,47.000,17.616,80.000,-2.225,22.665,2.797
a,199390,47.000,17.415,80.000,-1.278,23.932,-0.348
a,199395,47.000,16.956,80.000,-3.156,22.925,0.049
a,199400,47.000,16.806,80.000,-0.805,22.284,-1.386
a,199405,47.000,16.787,80.000,0.187,22.253,0.873
a,199410,47.000,16.981,80.000,1.760,22.360,-0.119
a,199415,47.000,17.157,80.000,1.622,20.894,-0.104
a,199420,47.000,17.168,80.000,0.401,19.337,2.232
a,199425,47.000,16.971,80.000,-1.141,19.230,2.095
a,199430,47.000,16.831,80.000,-0.714,20.055,-0.058
a,199435,47.000,16.829,80.000,0.294,23.413,0.217
a,199440,47.000,16.725,80.000,-0.439,21.184,1.270
a,199445,47.000,16.568,80.000,-0.820,21.276,0.996
a,199450,47.000,16.347,80.000,-1.278,21.383,0.904
a,199455,47.000,16.270,80.000,-0.195,22.146,0.064
a,199460,47.000,16.360,80.000,1.057,21.184,-3.432
